UMAP 1,UMAP 2,UMAP 3,label
1.9390552,3.3662074,6.875096,Normal
1.8974442,5.993952,5.864186,Normal
1.3922622,7.42504,7.7582517,Normal
-1.1026603,5.2357297,8.250176,Normal
1.2807415,6.941246,4.6925416,Normal
-0.23202057,3.402749,9.248989,Normal
0.16098322,2.510567,8.546984,Normal
1.9268365,4.6102533,5.5079975,Normal
-1.1293118,3.9194145,8.455879,Normal
-1.0384666,3.5392478,8.526452,Normal
6.022621,4.560837,7.477485,Normal
6.5636196,3.8310814,7.0676475,Normal
6.3847084,4.2090397,7.342813,Normal
1.094108,3.881607,8.898721,Normal
0.87418205,3.041772,6.494114,Normal
0.38824138,4.834328,6.6534343,Normal
6.8795214,5.1707835,7.264722,Normal
-0.97506744,2.7798207,9.403283,Normal
0.1348942,7.3935995,7.515922,Normal
2.0599103,8.438236,7.3417325,Normal
0.028143099,4.0615873,9.097524,Normal
1.9845122,7.5700116,7.7703753,Normal
0.4514741,3.0171356,9.074047,Normal
1.1351589,6.0392885,8.723493,Normal
-0.1482598,3.873456,9.191163,Normal
-0.36399475,3.6253197,9.292309,Normal
1.6176558,8.516986,7.8563867,Normal
1.7067498,3.757527,7.896275,Normal
6.823966,4.8588223,7.6395082,Normal
-1.1842785,4.6394186,8.630342,Normal
1.6226847,3.5342004,7.4576015,Normal
0.35988453,7.9556227,8.26309,Normal
5.8709826,4.648902,7.385157,Normal
6.7058506,5.1364846,7.8103724,Normal
2.3611267,6.09214,6.7915716,Normal
6.6623893,4.292363,7.4565816,Normal
-0.69800854,3.353656,9.068098,Normal
1.651459,2.8156226,6.5030227,Normal
0.24333954,2.9317918,8.854481,Normal
6.603205,4.8713727,7.816319,Normal
0.35281128,2.190436,8.697591,Normal
0.2759964,2.0771995,8.789281,Normal
-1.1066086,5.148704,8.277409,Normal
0.82571083,8.578833,7.660602,Normal
1.157719,7.0864897,4.825764,Normal
-0.4749181,2.3590808,9.19627,Normal
0.30617306,5.3646045,7.3796864,Normal
0.34177914,1.8738841,8.658021,Normal
0.50409836,8.206215,8.135828,Normal
-0.5014495,2.407248,8.827812,Normal
6.301921,5.5762715,6.9708257,Normal
-0.091342695,3.5174954,9.158533,Normal
-0.5015259,3.3397148,9.393323,Normal
0.27978733,3.0911467,9.268688,Normal
2.6249118,2.1197534,7.3203316,Normal
1.0270697,2.1166518,8.991568,Normal
6.9187613,3.9183803,6.908747,Normal
1.3987525,6.7203064,8.740318,Normal
1.8930802,5.470696,5.5432734,Normal
1.7085134,6.633599,7.1076136,Normal
0.6448387,7.676586,8.461337,Normal
1.217018,2.317053,8.973662,Normal
6.760605,5.1988983,7.622205,Normal
0.8070758,5.9281797,7.877454,Normal
0.46268156,3.1734238,7.852845,Normal
0.9850289,5.221944,8.26567,Normal
0.56081367,6.136575,8.347383,Normal
-1.1411073,2.5315857,9.141018,Normal
0.02430988,1.9436424,8.60963,Normal
1.3445847,4.698807,8.251494,Normal
1.1166672,8.642451,7.7348866,Normal
1.0901667,2.147898,9.023325,Normal
0.107407756,6.70076,6.697106,Normal
0.3978769,2.5104883,8.8335495,Normal
0.5452107,2.9164183,8.1398535,Normal
0.9648341,7.4098215,7.4763126,Normal
6.3649983,3.3500154,6.567185,Normal
0.8672965,8.812918,7.7295904,Normal
6.387811,3.9812522,6.94525,Normal
1.1225066,2.4297726,8.735212,Normal
6.941426,3.657212,6.709813,Normal
2.2573264,7.7388363,7.745754,Normal
0.54781646,3.435684,9.210292,Normal
-0.18166728,3.89269,8.165373,Normal
0.7565035,8.859851,7.282785,Normal
0.48330867,2.4057858,8.447113,Normal
0.68375206,4.8456163,8.659892,Normal
2.3345077,4.2210455,6.113956,Normal
1.9819266,4.505671,5.4333982,Normal
-0.11358872,7.8556457,7.9629073,Normal
6.6073394,3.701603,7.2417574,Normal
2.101765,3.6360917,8.080708,Normal
4.02952,2.5071754,6.6653395,Normal
-0.59452766,4.012296,8.761617,Normal
0.3771378,4.5949025,6.6077557,Normal
0.7027001,3.1656005,6.29958,Normal
6.6687965,4.6513166,7.5179396,Normal
-0.6924385,2.6320353,9.123242,Normal
1.5138648,8.37435,7.9765625,Normal
-0.19604011,8.338572,8.298361,Normal
-0.94714135,5.0344796,8.341214,Normal
0.7856746,4.0219693,8.995808,Normal
-0.5964982,3.1131501,8.995083,Normal
-0.020199891,2.136425,9.323301,Normal
1.9408398,3.5620084,6.7194724,Normal
-0.5716283,3.1426334,9.149873,Normal
1.3600893,4.584002,5.6734867,Normal
1.1785077,7.0570035,4.8329396,Normal
0.8134403,7.8243213,7.6086884,Normal
-0.05371564,8.185703,7.625808,Normal
1.1656562,2.0553463,8.437751,Normal
1.7713294,8.4215145,7.8956933,Normal
-0.0053978446,8.733304,8.0718,Normal
1.2008237,7.078092,4.59897,Normal
0.42295069,3.0008986,9.40313,Normal
-0.64247674,4.470768,8.457105,Normal
1.8332466,8.0773945,6.861545,Normal
1.3988693,7.097647,7.7842665,Normal
6.770674,4.8574414,7.83836,Normal
0.9904734,8.530309,7.5581183,Normal
6.2041283,4.8839383,7.4842253,Normal
-0.8118952,3.580891,9.199378,Normal
0.1460877,8.221875,7.9515276,Normal
2.7238374,5.613428,7.0417366,Normal
6.494822,3.6284943,7.1928954,Normal
0.77454257,2.1549776,8.754707,Normal
3.55595,1.46653,5.356758,Normal
6.685623,4.3959374,7.434545,Normal
1.3384155,2.1732502,8.020389,Normal
1.8081532,2.8034194,8.178367,Normal
6.871372,3.8597434,7.060558,Normal
5.6573257,5.0923634,7.594148,Normal
6.5214167,3.8305333,7.1113706,Normal
-0.6964551,2.8615377,8.670136,Normal
6.558183,3.4398265,6.959522,Normal
-0.20809634,2.2177196,9.42042,Normal
0.1487762,9.004888,7.607248,Normal
-0.5600051,4.4091024,8.410451,Normal
-0.42177045,3.8652139,8.775308,Normal
-0.32950413,3.4089198,9.382315,Normal
-0.16281086,7.491655,7.902356,Normal
1.7154412,2.7204282,6.2982492,Normal
0.4102026,8.598522,7.2400446,Normal
2.886726,2.06685,4.7896996,Normal
5.995173,4.5882373,7.334512,Normal
-0.3384888,3.0259728,8.815005,Normal
6.610757,3.5379438,6.6236553,Normal
-0.17670104,3.2277384,9.0752945,Normal
-0.04115163,2.5810473,8.711547,Normal
6.4299912,3.4878042,7.086292,Normal
6.7194037,4.521898,7.715678,Normal
0.7476917,7.8333173,7.380315,Normal
0.37167454,3.4171305,9.221338,Normal
1.5457578,2.7119243,6.2326245,Normal
6.555551,3.6693962,7.3007536,Normal
2.687337,4.789784,5.556105,Normal
0.13183698,4.9962616,6.4380794,Normal
1.1347395,7.344446,7.340689,Normal
1.0931867,6.9763727,4.8773336,Normal
1.105675,7.249957,4.8925924,Normal
-0.7118198,4.9404745,8.49267,Normal
-0.30744767,3.9548109,8.946046,Normal
1.2262657,7.9853187,7.4872866,Normal
-0.56324893,3.70914,8.912823,Normal
-0.6761024,3.0460567,9.066751,Normal
2.2142503,4.611204,8.670122,Normal
0.16288401,3.4079416,8.60118,Normal
0.42978743,8.355796,8.010628,Normal
2.8491452,3.6497252,7.085201,Normal
7.01122,4.3056664,7.378688,Normal
-0.6259589,2.3336837,9.197588,Normal
1.9865193,4.1288886,5.9630017,Normal
-0.14556772,3.8624399,9.226629,Normal
1.7100458,2.0844514,8.143358,Normal
0.6961928,8.774255,7.1428504,Normal
2.2408285,4.1778674,6.1888976,Normal
2.1335475,7.6851463,8.027211,Normal
-0.5356342,3.00509,8.72026,Normal
0.2636221,2.6473792,9.378662,Normal
-0.81438756,5.143772,8.090665,Normal
1.2685767,4.3720055,6.8475432,Normal
-0.5953953,4.6098194,8.730506,Normal
0.48920104,2.7395725,7.859657,Normal
-0.75988036,5.276828,8.248348,Normal
1.3654318,6.832731,4.7672596,Normal
-0.717231,4.952799,8.117612,Normal
0.8203574,5.034091,7.6794558,Normal
-0.25808138,3.546153,8.446499,Normal
-0.21482168,7.8628626,8.15798,Normal
-0.56794035,2.6447885,8.315092,Normal
6.891006,4.4902496,7.29117,Normal
0.37309176,8.016863,8.202975,Normal
0.9926578,6.930548,4.752138,Normal
1.2784945,6.860932,4.65882,Normal
0.28171822,2.815378,8.534099,Normal
-1.1573213,2.9795473,8.644955,Normal
0.3745786,7.869684,8.260126,Normal
-0.7770976,3.4631557,9.062245,Normal
6.316933,4.7813783,7.14503,Normal
-0.4102154,3.496353,9.360927,Normal
6.6510468,5.160855,7.5954967,Normal
-0.5528196,2.3638341,8.841314,Normal
0.20571709,8.916272,7.9189825,Normal
-1.0992857,3.705087,8.619938,Normal
2.554928,4.097741,7.2345557,Normal
1.3484548,2.0362566,8.856167,Normal
1.3159481,4.9780364,7.446486,Normal
1.6484284,7.513098,7.670523,Normal
1.3371487,6.834652,8.1030445,Normal
2.1631026,5.9996877,7.097778,Normal
1.3747004,7.039018,4.6173673,Normal
1.1521547,3.9288154,7.7264585,Normal
1.8465874,2.793839,6.5410614,Normal
0.8024315,7.1860414,7.589617,Normal
-0.5335298,2.666626,8.904835,Normal
0.23183988,6.4655924,8.033182,Normal
0.5504726,2.7024336,8.310014,Normal
6.2185297,4.1145954,7.211426,Normal
-0.04489733,3.3719687,8.573341,Normal
1.2583908,3.4456427,6.788171,Normal
1.3345064,4.9865136,7.1827374,Normal
-0.88027716,3.2702317,9.211665,Normal
6.8918424,4.7432585,7.160515,Normal
-0.70092547,4.4170036,8.377822,Normal
-0.75813305,2.682396,9.492677,Normal
0.6250249,5.9027233,6.533798,Normal
-1.0012295,2.9450269,9.480973,Normal
0.17226651,8.088145,8.0913925,Normal
6.5869794,5.18525,7.8231854,Normal
0.011482878,3.3325047,8.855339,Normal
1.7180566,6.1248484,8.38094,Normal
6.624222,3.633764,7.33468,Normal
2.5102444,4.257794,6.1989603,Normal
-0.0047433,3.351595,9.431857,Normal
0.58082324,3.119674,9.090663,Normal
6.6429276,3.8136995,7.1310177,Normal
6.9597106,3.8239744,7.224396,Normal
7.1318684,4.4794326,6.92948,Normal
1.343043,7.2259607,6.2966094,Normal
-0.08564558,7.666597,7.6424956,Normal
0.8454876,3.0331042,8.957463,Normal
2.6704125,3.5123043,7.2750034,Normal
0.42809758,3.5355864,9.215397,Normal
-0.8241855,2.5500717,8.987098,Normal
6.7838855,5.023301,7.5358853,Normal
1.9637804,8.341386,7.3187437,Normal
6.1836476,3.215448,6.353225,Normal
3.847213,2.4756107,6.5289807,Normal
-0.527205,3.369929,9.281767,Normal
0.38773906,2.4397,9.292659,Normal
1.1582365,2.5235,8.82528,Normal
1.2726394,6.6374135,8.752472,Normal
1.9678895,2.5033813,6.56264,Normal
-0.44645914,3.5638783,9.296253,Normal
0.52284104,2.0661805,8.777767,Normal
-0.82468796,3.1493087,9.2156925,Normal
0.9501332,2.8469055,8.779922,Normal
-1.1675856,3.0207994,8.995924,Normal
-1.0962712,3.3973339,9.12279,Normal
-0.8509422,2.6816964,9.324458,Normal
0.338509,3.3529453,8.265401,Normal
-0.14143544,3.7489784,9.079762,Normal
0.76164,9.022981,7.7206216,Normal
0.5813406,2.0739717,9.147651,Normal
0.55233115,5.444092,6.8493743,Normal
1.4205015,7.145693,4.5360093,Normal
0.035209026,1.972816,8.64678,Normal
0.9753484,6.1480703,7.4606605,Normal
1.5488971,7.5697727,8.730198,Normal
0.58532083,4.9821324,6.4017477,Normal
1.9339268,3.939477,7.554103,Normal
1.7627401,7.6369615,8.776229,Normal
1.477634,3.2820652,6.6994376,Normal
-0.36986575,3.3669233,9.235111,Normal
-0.6558734,5.498677,8.162115,Normal
-0.45713305,8.0681505,7.9531555,Normal
-0.9042008,3.0544357,8.640332,Normal
0.8242994,2.1551738,8.2542715,Normal
0.6035054,2.9269953,9.297716,Normal
-0.0585448,8.847601,7.6848006,Normal
3.5718253,2.873566,6.5088234,Normal
0.3352943,2.405698,8.630004,Normal
0.74673706,1.8288025,8.758569,Normal
0.7932386,6.27543,8.699982,Normal
6.4926386,3.7950342,7.108207,Normal
0.40281248,2.0138676,9.181126,Normal
1.3917181,4.6299224,5.652637,Normal
2.5950134,6.5851245,6.878174,Normal
6.9972954,5.02518,6.882132,Normal
6.6395884,3.614757,7.2046657,Normal
-0.68740314,2.2248893,9.242883,Normal
1.1879499,2.021152,8.955872,Normal
-0.9798248,3.2441719,8.847956,Normal
0.25778157,2.7819374,8.502148,Normal
6.4751062,4.1715484,6.570619,Normal
6.740223,4.540756,7.527344,Normal
-1.2112797,3.0541604,8.643756,Normal
2.0910735,2.9592144,6.41774,Normal
1.8872225,3.550082,7.619243,Normal
0.6651157,2.3442824,8.710625,Normal
-0.7356747,3.714627,8.701512,Normal
6.8247724,4.6631823,7.586364,Normal
6.682555,5.213751,7.66735,Normal
6.568655,4.8605247,7.654612,Normal
1.1970043,8.491521,7.4500165,Normal
-0.60981536,2.7471437,8.283874,Normal
2.9744473,1.9542186,4.776496,Normal
0.7269164,4.3992896,6.659531,Normal
0.50457346,2.6001468,8.540183,Normal
-0.6452586,3.077863,9.464801,Normal
1.1902678,1.9671241,8.926357,Normal
-0.07928799,7.40686,7.852679,Normal
-0.4794726,3.5630608,8.503027,Normal
-1.1201439,2.9456742,8.989495,Normal
-0.46310192,5.2682714,7.8396883,Normal
-0.8522609,2.906959,9.397833,Normal
-0.1565917,3.4263313,9.474435,Normal
-0.20530044,3.7958057,9.004062,Normal
1.950551,7.2594414,7.1983995,Normal
-0.96384555,3.2279046,8.920781,Normal
-1.0075617,3.7925828,8.629805,Normal
-0.82281077,2.6351447,8.921303,Normal
-0.12463488,8.136607,8.369434,Normal
-1.0920181,2.510152,9.098785,Normal
5.687943,4.734684,7.2821593,Normal
0.818176,2.1991603,8.280736,Normal
1.7803012,2.7427132,6.630052,Normal
0.6045949,2.0660825,8.641525,Normal
0.54227054,4.9657116,7.6004343,Normal
6.693773,4.48599,7.2589884,Normal
0.5398418,6.678603,8.186261,Normal
-0.59853846,2.574878,9.200095,Normal
0.84546804,2.2753084,8.715298,Normal
1.1022043,6.981116,4.8400316,Normal
1.9638997,4.8509765,6.0705104,Normal
6.853893,5.0301647,7.6535196,Normal
0.854281,1.9789609,9.087911,Normal
1.7093719,8.113316,7.7035594,Normal
3.106082,1.7398449,4.752536,Normal
2.3371572,5.1715813,6.342262,Normal
1.2362541,8.495689,7.6730914,Normal
7.0417495,4.672381,6.71279,Normal
1.0807618,7.2384267,4.6831913,Normal
-0.29048377,2.8829296,9.4603615,Normal
-0.79525685,2.3683681,8.953684,Normal
-0.43548095,4.6787224,8.710963,Normal
0.6169563,7.8996286,8.228141,Normal
0.8107054,3.3066368,6.2627425,Normal
0.05575007,6.6394234,7.9995112,Normal
1.3322812,8.482639,8.051198,Normal
-0.4843992,7.862359,7.7479873,Normal
-0.34342834,3.3593433,9.461153,Normal
-0.78141487,2.310342,9.130701,Normal
-0.19444484,2.9793315,9.44469,Normal
0.4261016,4.827594,6.598414,Normal
1.2399894,8.0177,6.829363,Normal
3.5808282,1.4485533,5.3819227,Normal
1.3935997,8.43405,7.603005,Normal
0.824605,1.998178,8.183705,Normal
6.7790737,4.250822,7.4012675,Normal
0.34978703,4.6582465,6.359405,Normal
0.2049413,2.3525226,9.382677,Normal
0.124924794,3.022974,9.539351,Normal
6.807993,4.8602123,7.5479097,Normal
-0.88269645,3.0733452,9.317458,Normal
-0.9268315,4.1222267,8.263916,Normal
-1.1527833,4.7637744,8.527847,Normal
-0.22568743,8.222333,7.897788,Normal
-1.2087371,4.8568926,8.195868,Normal
4.111891,2.8114915,6.690592,Normal
-0.053463396,5.374843,8.544313,Normal
-0.42095605,8.618269,7.691517,Normal
0.37644938,3.2626376,9.195621,Normal
-1.21478,5.056273,8.168083,Normal
-0.60293096,4.8817687,8.230863,Normal
1.3423715,7.4409795,8.698556,Normal
-0.43649808,4.759101,8.790506,Normal
-0.03713239,2.5238419,8.872784,Normal
0.6901656,4.02188,7.0855217,Normal
1.9181992,8.456888,7.286861,Normal
-0.670363,2.9076385,8.776218,Normal
2.334106,6.0377436,8.343556,Normal
6.3709188,5.079753,7.525399,Normal
-0.6010969,5.1535916,8.75435,Normal
-0.94930565,2.6089692,8.827811,Normal
1.3272004,3.88154,7.743545,Normal
0.80718744,8.820747,7.219134,Normal
-0.7361206,3.7204907,8.761524,Normal
-0.7756028,2.6559515,9.4054,Normal
0.2428756,3.5642252,8.451833,Normal
6.7675977,3.987526,7.254309,Normal
6.8328557,4.178035,7.139473,Normal
-0.21430354,2.3290641,8.861106,Normal
1.3579973,6.2444506,6.163159,Normal
0.5404144,2.5681186,8.526491,Normal
-1.0467098,2.503629,9.130913,Normal
1.5608352,7.1442647,7.267682,Normal
5.5054173,4.3368497,6.742795,Normal
-0.7556899,3.0246484,8.92461,Normal
0.49807853,6.2876973,8.722888,Normal
-0.6063471,2.5790546,8.702988,Normal
0.033509817,8.873528,7.707496,Normal
-0.62619114,4.4147053,8.361457,Normal
0.9246945,8.670837,7.94583,Normal
1.9298455,8.014364,8.006824,Normal
1.1885203,7.0870247,4.651369,Normal
1.6040237,6.4264684,8.023867,Normal
-0.72063714,2.4784157,8.699418,Normal
0.23148827,1.8557657,8.455038,Normal
6.65427,3.8512945,7.4465365,Normal
2.550223,2.812566,7.9059796,Normal
-0.17516947,8.321124,7.1992507,Normal
-0.7408857,3.503153,9.238336,Normal
6.674523,3.8851888,7.2410393,Normal
0.17913611,2.4359186,9.048615,Normal
1.1188989,3.8444397,6.3953385,Normal
-0.719428,5.229869,7.9686217,Normal
0.93208617,2.1881015,8.991845,Normal
0.204766,2.693319,8.338502,Normal
0.17482884,6.5636005,6.5810814,Normal
1.0460386,8.744546,8.066593,Normal
0.84071493,5.7279587,6.9551315,Normal
-0.2612324,2.2201025,9.424632,Normal
4.9442964,3.436078,6.893558,Normal
-0.8946094,2.477491,8.762115,Normal
1.2252889,7.021362,4.614444,Normal
6.65277,5.045318,7.701099,Normal
6.7969804,5.0991716,7.668301,Normal
-0.41270098,5.4278374,7.3611975,Normal
0.56004804,1.9459089,9.040961,Normal
0.024312722,3.043348,8.746678,Normal
-0.20494877,3.8146286,9.238703,Normal
-0.47737443,8.102176,7.6390114,Normal
5.201863,3.9125926,6.7413435,Normal
-1.263495,2.9092994,9.092168,Normal
0.68424547,8.533804,7.1128316,Normal
-0.63387394,3.674239,9.24266,Normal
1.02948,8.513839,7.9722934,Normal
1.5271641,3.8757563,7.343274,Normal
0.4458849,1.9738791,8.612098,Normal
-0.41931766,8.725371,7.7250123,Normal
-0.5008384,4.6767488,8.867466,Normal
0.72174877,6.1288366,8.298476,Normal
-0.8925899,3.236525,8.722324,Normal
0.8850002,2.0433316,9.041836,Normal
1.1489499,7.6088576,6.856075,Normal
0.8465244,8.95197,7.806071,Normal
0.7326075,7.4143896,8.388161,Normal
0.9301103,8.641346,7.2597914,Normal
-0.62430793,3.0736687,8.504402,Normal
-0.90989393,3.6268458,8.46338,Normal
-0.216542,3.8781347,9.155959,Normal
1.9934765,4.549797,5.3482866,Normal
6.639375,4.461801,7.529583,Normal
0.79665625,8.6637335,8.021748,Normal
-0.33708966,3.2956336,9.506346,Normal
6.868166,4.869344,7.588142,Normal
-1.0164595,5.248669,8.106669,Normal
0.83455646,4.432196,7.4350815,Normal
-0.6744668,2.9979646,8.932854,Normal
0.28223044,8.558157,7.192603,Normal
0.07319976,2.8471606,9.546169,Normal
0.15162878,4.7860355,7.330273,Normal
0.99193996,3.752026,6.660583,Normal
-0.9228795,5.2625628,8.075633,Normal
0.8592234,5.834542,8.760486,Normal
-0.49987653,5.1499424,7.4723196,Normal
-1.1472635,2.711699,9.299693,Normal
-1.3215532,3.3117785,8.679386,Normal
2.0680187,8.299839,7.392648,Normal
1.0391322,3.2782204,5.9918914,Normal
1.607335,8.512837,7.5141034,Normal
-0.77884436,2.77599,9.460757,Normal
1.1868271,2.3026562,8.994689,Normal
1.1173724,3.4182537,6.6351423,Normal
1.1573279,3.2013354,6.6124473,Normal
0.19102596,2.7690067,9.211009,Normal
-0.2822055,4.1510773,8.739669,Normal
1.3097142,7.0756516,4.5640416,Normal
-0.15103954,3.7744508,8.258774,Normal
0.6827158,3.5575104,9.192438,Normal
0.49765295,8.619255,7.0095525,Normal
6.9820905,4.1560373,7.342225,Normal
6.770426,4.7729125,6.518852,Normal
0.64340097,8.158649,7.2267947,Normal
-0.63592184,5.1883135,7.7643323,Normal
6.7211013,4.9594107,7.8305182,Normal
1.2305127,2.2011008,8.494165,Normal
0.5276682,8.431261,7.712034,Normal
0.3488468,2.905311,8.590909,Normal
0.81423354,8.67206,7.232987,Normal
-0.20091921,3.6389098,9.316886,Normal
-0.3319668,5.7865114,7.4520845,Normal
-0.7365831,3.3835616,8.660066,Normal
2.2726912,4.6215405,7.3273716,Normal
-0.71018493,3.664904,8.230686,Normal
-0.6237516,2.8877492,9.605587,Normal
0.59135556,7.432196,7.7903404,Normal
0.5557814,8.359181,8.070514,Normal
1.0875521,8.369656,7.5510764,Normal
0.67416453,8.715738,8.194414,Normal
1.0846231,7.007214,4.8436027,Normal
6.3973618,3.4201574,6.4161406,Normal
-0.30422062,8.030209,8.064663,Normal
-0.4179827,3.7207012,8.788085,Normal
0.8204665,5.2758136,8.556581,Normal
0.2726556,1.917088,8.685553,Normal
1.9035758,2.527384,6.3956304,Normal
0.07476003,3.2765994,8.630125,Normal
2.1564236,3.717672,8.300241,Normal
-1.0625798,2.89366,9.235914,Normal
6.625475,3.498051,7.0527873,Normal
0.7371796,4.8314185,7.7231665,Normal
6.835135,4.432812,7.4304104,Normal
2.196329,4.1388106,5.4654307,Normal
0.15648067,6.708728,6.813682,Normal
1.2324129,7.1246033,4.5681987,Normal
1.3833214,4.4849553,5.735263,Normal
-1.0260916,2.37099,9.02663,Normal
1.2116939,2.287309,8.891281,Normal
-1.1481117,2.833722,8.662344,Normal
6.554433,3.741858,6.800764,Normal
-1.2023954,2.7078588,9.179796,Normal
6.270883,5.1594763,7.3571978,Normal
-0.1711919,2.6427832,8.69693,Normal
-0.936382,3.5424151,8.451535,Normal
1.6723778,3.2677557,5.9951844,Normal
6.7549767,4.377233,6.332094,Normal
1.7714857,7.1491356,7.239837,Normal
-0.67121273,3.5598035,9.158999,Normal
0.6545601,8.673695,7.155475,Normal
-0.64175797,2.706206,8.519364,Normal
6.577199,3.9948456,6.601845,Normal
1.3696839,2.4736283,8.490212,Normal
0.5909048,8.212889,7.7805014,Normal
5.683323,3.9973023,6.700341,Normal
2.8254266,7.052063,7.2055964,Normal
0.5944425,6.2583604,7.9613185,Normal
-0.49768314,2.3361664,9.310538,Normal
2.833122,2.0786192,4.880944,Normal
6.8395586,3.8849185,7.2217,Normal
-0.12383643,7.113904,7.776871,Normal
-0.011149866,3.8104608,9.091993,Normal
1.8341061,3.249428,6.9433937,Normal
0.15504165,5.170057,6.5224266,Normal
1.0425252,8.408491,7.337112,Normal
0.37130624,4.9541955,7.3789573,Normal
0.26886117,2.654579,8.478869,Normal
-0.34645155,5.0789714,7.179283,Normal
-1.1302084,2.506748,9.032562,Normal
-0.062967785,3.3155944,9.142993,Normal
0.5114004,4.0069466,7.916345,Normal
1.3843558,3.1724365,6.109418,Normal
-0.4570455,2.5482023,9.188923,Normal
1.2486972,1.9619769,8.279307,Normal
0.69073325,3.3338463,6.430129,Normal
-0.2765066,4.0822725,8.843862,Normal
2.6148167,4.3465314,6.9385457,Normal
0.23936906,8.286296,8.023213,Normal
0.18172678,5.2761087,6.9815674,Normal
1.9027762,7.7482047,7.737718,Normal
1.0254714,1.7860327,8.484468,Normal
6.6135325,3.6271632,7.2112045,Normal
0.45207086,6.9571705,8.343466,Normal
3.5721443,1.4395069,5.2935214,Normal
3.1648672,1.6884542,4.8426337,Normal
0.0012519698,9.009367,7.6721725,Normal
2.785031,3.7018425,7.0272665,Normal
-0.08557973,3.8073485,9.128954,Normal
1.0924749,1.983152,9.016546,Normal
1.8543048,7.9829006,8.070402,Normal
6.5883036,5.1558585,7.8671985,Normal
1.0876257,3.4245126,6.14759,Normal
0.9222599,8.807577,7.3374624,Normal
6.7528963,4.5049996,6.2226353,Normal
1.2055384,8.613023,7.8357906,Normal
-0.66743153,4.5075264,8.358662,Normal
0.69503516,8.335405,6.980765,Normal
-0.63365257,2.3947392,9.408201,Normal
0.4669832,4.54931,6.3059125,Normal
0.07420743,2.838884,9.557363,Normal
1.4834477,4.235146,8.112081,Normal
6.473319,5.4123006,7.4085345,Normal
-0.46809313,4.8200903,8.434946,Normal
-1.0223283,3.5394483,8.811806,Normal
0.17932001,2.4927382,9.010927,Normal
0.99149567,8.672876,7.427223,Normal
-0.7062622,2.3340127,8.799767,Normal
0.32155192,2.9916918,8.456662,Normal
0.83872664,2.281125,8.168034,Normal
-0.33402118,2.8850782,8.935142,Normal
1.1895299,3.3079398,6.1581373,Normal
0.7563433,8.987063,7.7501955,Normal
0.2824771,3.538098,8.597465,Normal
-0.7446956,4.2999153,8.46212,Normal
0.88769215,2.0428872,9.054096,Normal
0.21660872,7.399856,8.367245,Normal
-0.7323658,3.7311249,8.357083,Normal
6.5484943,5.152761,7.6537795,Normal
6.4690976,3.6164205,6.141054,Normal
0.021807125,2.0943055,8.351136,Normal
0.0640219,5.1649632,8.65973,Normal
-0.6287542,3.5948431,8.423351,Normal
0.34701675,2.7565062,8.578806,Normal
4.747589,3.4550424,6.9076576,Normal
2.2630436,6.2360015,7.8488483,Normal
1.0985856,7.8719444,6.990226,Normal
0.17874436,8.659721,7.7883434,Normal
1.2365022,6.6597953,4.6673713,Normal
6.7001886,3.5134947,6.578671,Normal
1.1353803,5.5898952,6.4932923,Normal
6.3432145,4.0611277,7.433907,Normal
0.0076856813,2.508937,9.455486,Normal
3.0253656,3.680424,6.3634176,Normal
2.1208467,2.8180814,6.509437,Normal
0.42262703,1.9677564,8.75564,Normal
0.04814369,8.786414,8.039802,Normal
1.8382244,3.463742,6.717183,Normal
2.0585082,6.211052,7.217911,Normal
1.1172796,8.462219,7.428558,Normal
2.456067,3.90856,8.391945,Normal
0.90807945,7.8682785,7.603863,Normal
0.8413987,3.9054873,6.9365263,Normal
-0.6538288,4.7108083,8.534586,Normal
-0.7564637,4.0419426,8.911654,Normal
3.5093188,1.463707,5.2421002,Normal
2.023729,4.49921,5.641825,Normal
0.21726468,2.4271233,8.750393,Normal
6.685975,3.9751666,6.531002,Normal
0.28506,2.3639023,8.824476,Normal
0.2732809,4.9957156,6.396199,Normal
0.10351957,2.4493148,9.350704,Normal
-0.77538455,3.0473306,9.305872,Normal
-0.2436167,2.4678478,8.082898,Normal
1.2172716,8.817298,7.8785233,Normal
-0.6305322,3.0569963,8.563401,Normal
2.0666044,3.7115257,8.106781,Normal
1.1378725,6.9743366,4.809695,Normal
1.5949336,7.2066665,8.110308,Normal
6.9211655,4.1048,7.38893,Normal
-0.030292338,2.0503855,9.174669,Normal
-0.27943835,3.0543904,9.415568,Normal
0.5009956,8.528577,8.226994,Normal
0.39809096,8.312603,7.9065504,Normal
5.9791784,5.1524453,7.7094946,Normal
1.6650023,7.380335,6.654867,Normal
6.5060744,3.8613186,7.2328157,Normal
-1.1652459,5.1006227,8.192798,Normal
-0.22317554,2.711032,8.578286,Normal
6.7862544,4.4234104,6.493499,Normal
6.6600695,4.9769216,7.8454895,Normal
1.9042581,3.0212846,6.3839493,Normal
0.8513218,4.649521,8.1783085,Normal
6.8315616,5.112638,7.7194347,Normal
1.2876147,8.54549,7.5483694,Normal
-0.1969934,3.2549548,8.364565,Normal
-0.6668431,2.6605988,8.714163,Normal
-0.07006526,2.322012,9.040488,Normal
6.7189546,3.9099061,7.3115726,Normal
-0.30595592,8.115042,8.132929,Normal
-0.8548776,3.3103435,9.11333,Normal
-0.44051856,7.5318923,7.9869637,Normal
0.9399436,7.033662,4.848072,Normal
