classe,variance
Normal,3018.804019554987
Normal,4532.221404943043
Normal,2615.6490316313952
Normal,2875.4983343688614
Normal,2229.455744287228
Normal,3560.7603798852047
Normal,4885.124701688139
Normal,4773.047382437099
Normal,2751.5419241733875
Normal,4963.649708623541
Normal,4657.579752732188
Normal,4526.3691619085575
Normal,4646.442995535481
Normal,4501.936997032792
Normal,5116.104021749121
Normal,2688.8480676839695
Normal,3919.931661668764
Normal,4686.090646410113
Normal,4361.732354783473
Normal,5257.132061575587
Normal,4794.000753172196
Normal,4904.743362877044
Normal,3869.687387769742
Normal,3661.5592846776594
Normal,3524.864972240752
Normal,4381.091795224681
Normal,2532.9602798769074
Normal,5693.078045325338
Normal,4602.515106792786
Normal,3141.7116140406206
Normal,3397.0861618902513
Normal,3627.986074290439
Normal,2569.683716169425
Normal,4044.1379735199866
Normal,4325.916555227994
Normal,4852.923667783392
Normal,4983.510636763439
Normal,3451.5647397403227
Normal,4136.207042219651
Normal,5755.589452864516
Normal,5281.236129693454
Normal,4365.178905502319
Normal,4177.867010976304
Normal,5006.234819838193
Normal,3410.985585641075
Normal,2870.084613008562
Normal,3537.4392232613945
Normal,5328.430471526715
Normal,2361.010687638199
Normal,4986.644214161508
Normal,4008.603342866649
Normal,2167.238260647388
Normal,4984.146140507426
Normal,2615.030920123274
Normal,2163.5044461955563
Normal,3609.05030533539
Normal,4885.831171331463
Normal,1666.7495401692952
Normal,3761.2280362295855
Normal,3084.882265418483
Normal,2287.682170894975
Normal,5084.345198294395
Normal,3916.443486295688
Normal,4374.03674655492
Normal,3255.7929763794464
Normal,6941.558681560162
Normal,2609.5365063361924
Normal,3875.370817165708
Normal,3088.563645725365
Normal,2621.0863956249937
Normal,4720.95401727259
Normal,5505.419550758337
Normal,4570.9984800100065
Normal,5139.09649259268
Normal,4687.745161802436
Normal,4733.867834530642
Normal,4298.452806410342
Normal,4182.2314833091295
Normal,1668.672122104847
Normal,4399.076359929454
Normal,4171.617828001334
Normal,5445.050234673738
Normal,5324.215291223332
Normal,4860.422526459999
Normal,5457.766024462244
Normal,2907.1200761673977
Normal,3771.7346805320817
Normal,3153.1877516006316
Normal,3638.2496481453113
Normal,4933.217382376772
Normal,5297.478783162431
Normal,3556.9599148146817
Normal,3522.4501171829847
Normal,4324.35218062947
Normal,6431.404833487777
Normal,4005.9566537115893
Normal,2706.444378556105
Normal,3180.762074411604
Normal,3572.3506387043935
Normal,4101.92206826823
Normal,3954.9856490141806
Normal,4252.6756974761665
Normal,3717.0013005335677
Normal,1849.402967873812
Normal,2644.4414050818946
Normal,5842.654201096321
Normal,1862.9208329607457
Normal,2393.189186197358
Normal,5259.210371637207
Normal,4426.838270431813
Normal,1477.2783936862118
Normal,4020.59819926472
Normal,5256.943358348295
Normal,4688.282123665351
Normal,3300.8505744619156
Normal,2919.7950086073033
Normal,4878.780938092064
Normal,4473.81135082462
Normal,1322.101928729567
Normal,1203.4022618255663
Normal,4446.165637824597
Normal,3537.7716050382173
Normal,4202.267210650981
Normal,4526.246456987328
Normal,4441.698388195037
Normal,3572.550126386806
Normal,5360.515350804112
Normal,3704.67634379946
Normal,2773.7169168012397
Normal,5242.809166727748
Normal,4798.143730816778
Normal,3035.8201612023677
Normal,5292.462475313043
Normal,4028.6963545282133
Normal,2707.3098399250425
Normal,2959.6877675221685
Normal,3868.0184040975796
Normal,4953.040409123689
Normal,3754.974201713356
Normal,4623.3704516027665
Normal,1139.6599458848218
Normal,2047.1057684523093
Normal,4479.089239537869
Normal,3739.272962022871
Normal,2171.51073995468
Normal,5260.1074027416535
Normal,3325.3799647079127
Normal,5072.485492022824
Normal,4635.884559976126
Normal,6036.836435032778
Normal,4723.356332842656
Normal,2232.2474314884466
Normal,4373.923653081305
Normal,2743.1706790661847
Normal,1072.068935931838
Normal,3633.8107455373492
Normal,5097.530939685206
Normal,3624.5005738618997
Normal,3499.1034576013435
Normal,5242.525028213247
Normal,4268.529347691809
Normal,4461.650771567646
Normal,3921.7965587557987
Normal,2443.208023853296
Normal,1560.0709725177599
Normal,4651.143935889665
Normal,3450.2354838865176
Normal,3563.312645644296
Normal,2830.472754742151
Normal,4478.9972972123705
Normal,3672.7418213270676
Normal,3704.1373016929065
Normal,3099.444851324907
Normal,4176.048524391017
Normal,4268.686760687019
Normal,3604.073306916937
Normal,2782.6157838554855
Normal,3631.6326474634525
Normal,5440.073931927353
Normal,4142.036089479349
Normal,5289.158113299474
Normal,5078.833812632498
Normal,4831.42945359947
Normal,2291.8120333376655
Normal,4587.328773508447
Normal,5057.111683681897
Normal,4876.061491672451
Normal,4190.452119297006
Normal,2026.1096039013148
Normal,3813.5454848595105
Normal,3768.328458560085
Normal,2593.901670231254
Normal,3488.8700039653395
Normal,3658.130314426984
Normal,5445.641766439265
Normal,3156.815097596672
Normal,4504.427345088594
Normal,1288.6695122617773
Normal,3057.551081799246
Normal,2290.9273103381206
Normal,3363.523590776998
Normal,3476.4270724971107
Normal,4848.849962761914
Normal,3346.6951156027303
Normal,3753.010610014554
Normal,3889.582318826205
Normal,2722.611277137796
Normal,5980.740694900507
Normal,3457.964410686381
Normal,2680.814536832175
Normal,4672.743667606751
Normal,2167.0631737105787
Normal,4564.932898336267
Normal,4826.030158250338
Normal,2946.603261603609
Normal,4699.758852449267
Normal,3028.9730137766765
Normal,2390.748508895728
Normal,3153.4422790103386
Normal,4823.9162565792085
Normal,4828.739242802208
Normal,4169.721357619218
Normal,5193.36980705638
Normal,4703.247842094524
Normal,2746.4989688732576
Normal,3506.0548429930604
Normal,2924.540320397001
Normal,3017.374924344768
Normal,2663.7480950786567
Normal,4375.011401259758
Normal,4416.575082076726
Normal,4379.310037595399
Normal,3412.9142788663207
Normal,4127.181983944178
Normal,3683.7781341408345
Normal,4548.020320821963
Normal,4582.5074085157385
Normal,5384.585198680977
Normal,5882.4295921050225
Normal,4006.8544686918685
Normal,3412.336458485214
Normal,3587.9153894389715
Normal,3186.8253520762605
Normal,3284.7083212109387
Normal,4122.719765429388
Normal,2545.0348200898275
Normal,4510.548525881845
Normal,3830.6290491971554
Normal,3535.9287069988413
Normal,1895.597685260959
Normal,4274.9033753283875
Normal,2550.545841104388
Normal,4138.614043579418
Normal,3947.9104062669157
Normal,3309.598399606693
Normal,3432.748690279646
Normal,4462.11891360676
Normal,4649.221519900132
Normal,4578.34158057458
Normal,1924.3300208366418
Normal,4895.289607776782
Normal,4796.7137660498165
Normal,5188.872846567242
Normal,2399.0713668271374
Normal,4818.777787320248
Normal,3475.9314381052577
Normal,4241.512814246018
Normal,3046.770895238097
Normal,4322.68109824119
Normal,5019.425995906654
Normal,4261.171497037565
Normal,6632.440105494335
Normal,2717.194911429245
Normal,1486.545956514525
Normal,2403.8325036588085
Normal,3261.4398117580063
Normal,4238.950277846765
Normal,4564.46675907179
Normal,4107.594017277014
Normal,4779.417334217831
Normal,4625.406049050972
Normal,3734.0434706161145
Normal,4384.903054471891
Normal,4847.947437541129
Normal,2631.523650211429
Normal,3284.3304018822746
Normal,4781.285343926603
Normal,4725.006857146192
Normal,2227.225166834445
Normal,4625.760861605356
Normal,4065.480879900704
Normal,5061.301738367126
Normal,4286.0839397974405
Normal,3639.841778540275
Normal,2990.828995677465
Normal,4445.952392604969
Normal,4903.29082021306
Normal,2386.166286765331
Normal,4181.571921300704
Normal,4441.629582772669
Normal,4307.6361271417745
Normal,3936.2143257333687
Normal,4818.736679678209
Normal,4918.764160579268
Normal,3541.6529702054554
Normal,5896.62110728288
Normal,4601.2463383963495
Normal,3859.879324546803
Normal,5228.528250805047
Normal,2982.184315926726
Normal,3856.4897221452975
Normal,2303.9208879504067
Normal,3910.759560460719
Normal,4491.928785595895
Normal,2123.90449126454
Normal,4110.798663247679
Normal,4206.85149955145
Normal,4722.744761652362
Normal,3289.888035869668
Normal,2784.665126527673
Normal,2794.3029532956034
Normal,4466.5689985899635
Normal,2860.378977142735
Normal,4871.328058499344
Normal,4424.540369472271
Normal,4116.973935827128
Normal,3504.553692291797
Normal,2402.956464656392
Normal,4787.749216749033
Normal,3814.140976806251
Normal,3986.5511908420704
Normal,5708.854745317113
Normal,3162.26335597742
Normal,4841.396720699386
Normal,1447.610332159087
Normal,3023.629437803714
Normal,5063.403136001616
Normal,5029.735781911783
Normal,4259.758807114737
Normal,1486.9719496840014
Normal,1191.7563216126325
Normal,1677.8812582612823
Normal,4570.52576481574
Normal,5224.698879950799
Normal,2614.6139441021405
Normal,4063.5190290787805
Normal,2642.462983482487
Normal,6422.6317116985865
Normal,4658.102039455586
Normal,5096.430516823461
Normal,5505.093890988043
Normal,5667.580412729735
Normal,3425.2839447594192
Normal,2735.741848489026
Normal,3245.4325961731415
Normal,3941.2733020830287
Normal,4631.472462436908
Normal,4979.312477409641
Normal,5180.051682168117
Normal,3445.863937586157
Normal,4612.051566491732
Normal,3336.758173728383
Normal,4087.175540754437
Normal,3763.633004716144
Normal,5044.009024018749
Normal,4814.335004957582
Normal,3580.5616432357433
Normal,2978.292279915827
Normal,2197.5184811620156
Normal,4487.78136638789
Normal,4387.3386435011935
Normal,4944.669722069455
Normal,4065.82974174541
Normal,4425.187808866291
Normal,4477.069847064981
Normal,4458.785056826651
Normal,3122.1419204580975
Normal,4736.252154320195
Normal,4913.772812819405
Normal,4876.289396763856
Normal,4705.903997895149
Normal,3775.1004277538063
Normal,3180.315450957546
Normal,5213.9723805174435
Normal,3427.5494531850695
Normal,4590.013849432922
Normal,3711.0884263547036
Normal,1772.0017228443103
Normal,2366.8464487303027
Normal,4209.77096724488
Normal,2657.3482126193308
Normal,3215.688547272903
Normal,4505.644247458436
Normal,4814.032137760529
Normal,4319.727712492089
Normal,5509.230861325912
Normal,4316.310883685631
Normal,1340.7505931948992
Normal,5362.357339732357
Normal,4809.199791475119
Normal,2170.6725104054954
Normal,5229.494042294859
Normal,4838.844933086237
Normal,1461.4275063691366
Normal,3196.7881701698097
Normal,2561.433814038484
Normal,4659.353970594756
Normal,4501.25939362831
Normal,4162.55033389734
Normal,3895.5933596909663
Normal,4021.612429978618
Normal,2949.0585331185307
Normal,3449.742968486591
Normal,607.0405772657568
Normal,5016.395270013778
Normal,2653.1639255720393
Normal,5258.820901981631
Normal,4971.3035272400175
Normal,3863.6323747155748
Normal,2629.0954296956183
Normal,3959.4177017441048
Normal,4032.19457396113
Normal,2589.581743469099
Normal,1634.0981862498936
Normal,4218.140895482405
Normal,2964.17140638064
Normal,1408.4000624101568
Normal,4639.770208543527
Normal,5210.191321054808
Normal,4606.5848203301075
Normal,4268.622963500831
Normal,3403.595063092394
Normal,1845.5370926600272
Normal,2032.2538458953425
Normal,2678.543898906247
Normal,2431.443159784793
Normal,7719.317111962307
Normal,4585.418555307931
Normal,3475.5718169301135
Normal,5014.132563887193
Normal,4638.736180141067
Normal,4173.038171136181
Normal,6501.960636480619
Normal,5177.85735020794
Normal,2753.2861779139203
Normal,4485.9637451021235
Normal,4463.626137472411
Normal,2195.985516490457
Normal,3221.593201187639
Normal,4483.982810769717
Normal,5769.8268279363465
Normal,3549.603307853869
Normal,4904.7544772178335
Normal,3521.062642175342
Normal,3021.1425287022516
Normal,4599.783312101308
Normal,5373.412671397552
Normal,3759.472971906564
Normal,4212.390079243858
Normal,2633.913428269887
Normal,5447.202499655404
Normal,4362.290491800892
Normal,1367.040563004456
Normal,2296.614092557347
Normal,5310.593885703177
Normal,3534.994376056956
Normal,4046.5801656316535
Normal,4734.891027086551
Normal,3641.9026966665588
Normal,4687.55704839474
Normal,4374.794415837581
Normal,4240.696276858525
Normal,1546.8776550926625
Normal,4773.735162769591
Normal,1331.7403090590265
Normal,3387.8962546233874
Normal,4902.878501651205
Normal,3071.3419231364455
Normal,4789.311435836219
Normal,2603.1866795220076
Normal,5553.600407383747
Normal,5018.964125182731
Normal,1759.4498241898493
Normal,4466.6386106569
Normal,4318.351890302197
Normal,2509.8277751928053
Normal,3128.7979744325044
Normal,4906.363275231099
Normal,4987.9616765076
Normal,3377.160150202191
Normal,4998.320780805178
Normal,4112.658265032551
Normal,3285.1309718732764
Normal,5041.095005279288
Normal,4701.499588193241
Normal,4829.788241870807
Normal,4892.79345130326
Normal,3832.2688292020216
Normal,2703.0409165897277
Normal,3906.214803507715
Normal,4571.035137297671
Normal,5891.769109468975
Normal,3949.5626369534098
Normal,4863.141707968794
Normal,4227.901796837082
Normal,5053.829224516267
Normal,4225.989218688061
Normal,1369.5327121763196
Normal,3099.364305344959
Normal,1942.447941394986
Normal,3285.1969543710943
Normal,1323.089543380998
Normal,2186.8729204403894
Normal,5095.861818709487
Normal,3830.0732595655245
Normal,5183.54424197008
Normal,3371.607669356875
Normal,4248.05724525553
Normal,3705.0126416986536
Normal,5274.197418487078
Normal,4398.378001160236
Normal,4435.73035808375
Normal,4995.304595045656
Normal,4831.45071190903
Normal,4050.062411462793
Normal,2134.023167126818
Normal,5574.032900528674
Normal,5123.109456092085
Normal,4650.127961880382
Normal,3375.300195406834
Normal,3952.3547629048294
Normal,5212.837302263101
Normal,1987.8124537209862
Normal,5215.776125717679
Normal,5462.655477199478
Normal,3125.344363794725
Normal,2310.590311078804
Normal,4724.898887906444
Normal,1514.5001541339404
Normal,4777.1294481276545
Normal,5183.831864324783
Normal,1601.84783983359
Normal,5086.530142896457
Normal,2809.926468120001
Normal,4922.555157362194
Normal,2095.3273310090995
Normal,4155.709396736653
Normal,4768.431803022035
Normal,3917.514403159918
Normal,5852.734294728387
Normal,3655.885028182549
Normal,5205.766519866283
Normal,4381.299360097282
Normal,2404.076047859026
Normal,3091.457382811647
Normal,2904.749404751748
Normal,4862.152534577354
Normal,1789.2473205215788
Normal,2032.386789894547
Normal,2398.2697603982515
Normal,3271.660015702187
Normal,2759.043511690548
Normal,2680.3501692102705
Normal,5323.270814336833
Normal,3433.198275883353
Normal,5462.930465612388
Normal,4360.032209189647
Normal,5029.735763432297
Normal,4561.347955524051
Normal,5070.166313053348
Normal,2368.049920381738
Normal,4701.8680827286225
Normal,2473.3387820356484
Normal,3584.6194773890097
Normal,2620.413474056026
Normal,3251.9866852117148
Normal,2782.1075413306585
Normal,5011.276728056513
Normal,3925.188390654645
Normal,4233.716397740638
Normal,4338.357366882177
Normal,2815.6759038505165
Normal,4308.399438591602
Normal,2540.339449783548
Normal,2505.3384832046936
Normal,3491.868216382525
Normal,2080.4931495651304
Normal,3171.2224990828663
Normal,4429.000219799871
Normal,4907.977825096078
Normal,3487.794610676173
Normal,4680.841715227352
Normal,3214.921225821898
Normal,4615.518069276621
Normal,2224.437847451371
Normal,4083.799834870017
Normal,4652.613397823403
Normal,3865.957065663797
Normal,4976.1754911177695
Normal,1667.3778376215853
Normal,4263.964519746096
Normal,5306.520000327991
Normal,5070.923227430698
Normal,2297.5284058169946
Normal,3024.5961619113323
Normal,3853.643609742921
Normal,5117.912755262206
Normal,4920.393710703739
Normal,2927.256374071871
Normal,5350.534655679052
Normal,5215.741897062578
Normal,4425.738539358014
Normal,4070.892842050027
Normal,3031.307987002164
Normal,4622.507465169327
Normal,4716.695313728762
Normal,4358.86075962811
Normal,3675.6068814622945
Normal,4506.200175937563
Normal,5020.344554388357
Normal,4704.267315650908
Normal,1927.1908909004994
Normal,4378.498172054855
Normal,2898.758150267252
Normal,5858.871896209642
Normal,4912.747653104075
Normal,4953.738646761934
Normal,4108.315683156106
Normal,3417.8022509623843
Normal,4483.8570089451605
Normal,4378.617622387693
Normal,4570.849277027112
Normal,4872.443048513141
Normal,1600.761920158991
Normal,3093.750636433351
Normal,2685.9608560719203
Normal,2986.902235893944
Normal,2687.9395072627062
Normal,3563.316355392943
Normal,4808.348554554612
Normal,3124.9581459134165
Normal,3382.4384186791262
Normal,4393.56410065403
Normal,2588.4162909336874
Normal,3148.979459439224
Normal,3921.9680755821964
Normal,4967.786116570145
Normal,4479.636339316158
Normal,2568.881344939998
Normal,4442.08812534284
Normal,4188.772859813108
Normal,4790.054029448308
Normal,3684.5480540958333
Normal,4509.144916166919
Normal,3610.2012502570274
Normal,3497.2128298856414
Normal,2636.390269684222
Normal,4067.1713791663833
Normal,3103.3507307946575
Normal,4951.315741621759
Normal,3947.335550894625
Normal,2644.840429150142
Normal,3352.5673784576975
Normal,4545.732041559344
Normal,3141.7160655510716
Normal,2715.837729333533
Normal,4060.151402391421
Normal,3815.279232025589
Normal,2122.1496227696575
Normal,3030.6577579268483
Normal,3980.4479595133844
Normal,5240.840075051642
Normal,3071.829452009187
Normal,5165.806104725346
Normal,5182.293656642331
Normal,4657.934100448291
Normal,4724.779953626152
Normal,2962.958330747552
Normal,3665.5381669684807
Normal,4292.162401647876
Normal,3208.205842990439
Normal,5216.099810477479
Normal,2986.2892138044685
Normal,5111.50222024077
Normal,4781.34567542827
Normal,4765.25269664587
Normal,3754.716148413478
Normal,4542.724047056898
Normal,3808.554155537093
Normal,5165.368941299182
Normal,2801.4778606275295
Normal,4796.723563987863
Normal,4856.0515502818635
Normal,4089.6489472519484
Normal,3997.9490603961844
Normal,4773.301424267931
Normal,2876.322564468461
Normal,3186.2771749867165
Normal,3099.4170087793113
Normal,3566.9191387138567
Normal,4376.89213347017
Normal,4191.701976470893
Normal,4875.228768940198
Normal,4775.604727155332
Normal,4134.306519915761
Normal,2744.698566224952
Normal,2988.1961004628224
Normal,3363.387166360533
Normal,1146.6673213684408
Normal,2603.5811416285424
Normal,2406.036366289265
Normal,4214.463585987914
Normal,3035.918736491348
Normal,3337.2639455987046
Normal,4679.700456183997
Normal,2798.0894653050555
Normal,3740.971746624868
Normal,3031.3966237387053
Normal,7434.456555557985
Normal,4815.4444186028295
Normal,3106.344796555965
Normal,4088.3572832351642
Normal,4743.627275713491
Normal,4333.0509596116
Normal,4009.5317306626616
Normal,1977.1822272863808
Normal,2610.278435478314
Normal,4391.35247612669
Normal,5107.80495778265
Normal,3193.877032283174
Normal,5259.342543521047
Normal,3700.460619731685
Normal,4074.709414241854
Normal,4600.0967537165925
Normal,4329.493621957331
Normal,5090.404698780267
Normal,1735.3970782631177
Normal,4241.301620453152
Normal,3047.736928108533
Normal,2622.1274594540437
Normal,4896.96761653544
Normal,4523.860123550247
Normal,4375.587548407324
Normal,2863.658149588506
Normal,1970.752636840155
Normal,5275.5891857286215
Normal,1618.3133614657816
Normal,4537.8552080265345
Normal,5788.177822235635
Normal,2266.6622206770317
Normal,4579.335190593591
Normal,2567.150242818571
Normal,4161.568984302264
Normal,4390.671470322713
Normal,2814.9664831151067
Normal,4517.251643619265
Normal,2308.2464197235745
Normal,4153.709748533256
Normal,5409.988101659013
Normal,3767.3157205583643
Normal,2922.642676021711
Normal,4005.282211403055
Normal,5558.582797860601
Normal,2986.216067257351
Normal,2864.005502235159
Normal,3354.2709944174094
Normal,1996.5677114337477
Normal,3284.1204266599093
Normal,3258.134672088156
Normal,2159.2452648358435
Normal,3984.9801170905816
Normal,2764.696059330648
Normal,4925.022566107653
Normal,4405.569857118295
Normal,3474.707566946224
Normal,1826.0611124482673
Normal,4583.748948838916
Normal,3907.357577292042
Normal,5169.853746556994
Normal,4860.960154963156
Normal,5180.205138576718
Normal,4864.479819015395
Normal,4389.837672019328
Normal,2866.3248280603502
Normal,3630.2092106720565
Normal,4718.093410320374
Normal,2756.5064192821305
Normal,5710.092252921426
Normal,6012.3745512376645
Normal,5300.894003197221
Normal,3394.516032801928
Normal,3562.1848872921105
Normal,1253.7099875006288
Normal,2893.627595798768
Normal,4632.008495863666
Normal,4697.348553536537
Normal,5261.230449810362
Normal,4946.88514751547
Normal,1343.1118199222112
Normal,4093.2416670296
Normal,3264.073646442095
Normal,1513.7075771831464
Normal,5271.282078972043
Normal,3316.3803897119174
Normal,5899.0565007645555
Normal,2502.6565195033327
Normal,4934.6681509273785
Normal,4377.9925292726775
Normal,4198.371414527463
Normal,3312.470951558912
Normal,5214.112538123167
Normal,5038.8873199681075
Normal,2794.1373397006046
Normal,4255.872375669434
Normal,2959.834179735751
Normal,3018.339017840947
Normal,3394.3393307054907
Normal,3512.891137287079
Normal,5143.928333435188
Normal,4913.645316873827
Normal,4602.126650011367
Normal,4000.6065727665145
Normal,2997.856685855331
Normal,3455.250599067314
Normal,3265.7823327799438
Normal,4172.161969105216
Normal,4479.0005093579275
Normal,2215.278741747831
Normal,2893.5970995702146
Normal,4366.022727417223
Normal,2852.553842133797
Normal,5558.880687796363
Normal,3929.066158896962
Normal,4455.6289246816505
Normal,5062.431356241845
Normal,4983.57623714913
Normal,6642.4704476511915
Normal,4055.3485164014032
Normal,4137.182186443539
Normal,5582.3429804086345
Normal,1196.3869228723183
Normal,4996.73533226029
Normal,5656.235495964282
Normal,3821.1189052345762
Normal,4257.235000575132
Normal,5431.882190624349
Normal,3766.7210035698895
Normal,1604.7829640683403
Normal,3269.60326672401
Normal,5120.396898935493
Normal,4983.530980547316
Normal,4322.9930458070485
Normal,1741.3584386623986
Normal,3334.56201282394
Normal,4033.721727103318
Normal,4104.6784089247485
Normal,2896.8941155249827
Normal,4198.017892699624
Normal,4977.750900316962
Normal,3579.3063841087255
Normal,5637.244095208241
Normal,3527.864665381685
Normal,4086.5385337269126
Normal,2882.5605040357686
Normal,3947.2360596989233
Normal,4322.32519474734
Normal,3405.5435448997077
Normal,5645.856932160547
Normal,2650.1250236307733
Normal,3305.434230388793
Normal,2359.3011955791444
Normal,4065.5483224036966
Normal,3977.4175523114864
Normal,4957.259231296161
Normal,4652.03823781074
Normal,4635.9270487225
Normal,3982.9634577112142
Normal,5673.096549743732
Normal,4128.564098792169
Normal,2916.0245756612376
Normal,4879.98619238533
Normal,4198.790599684196
Normal,1394.0626262826447
Normal,4035.0873641595467
Normal,3248.765584464505
Normal,3369.078576257011
Normal,3509.9302097754053
Normal,3883.4965050642613
Normal,4707.530047370489
Normal,4798.23686920078
Normal,1873.2003884196097
Normal,3774.6330120563653
Normal,3907.7717531230787
Normal,4663.542787226564
Normal,3726.9424573807582
Normal,4352.291679552148
Normal,2675.5517629555266
Normal,5731.887425886017
Normal,2206.467893756303
Normal,5347.687095396561
Normal,5056.930664519147
Normal,5120.604221427288
Normal,2865.8322219280526
Normal,3329.7654138963
Normal,4305.382687215309
Normal,3888.7514610698227
Normal,2632.6515085378564
Normal,5228.889623212728
Normal,2247.3566801698407
Normal,5229.576674005814
Normal,4306.3740829243925
Normal,3113.573903735372
Normal,1446.672545709422
Normal,5023.427344107304
Normal,3805.035799073627
Normal,4641.310444462614
Normal,3059.8984691254927
Normal,4080.0533726955373
Normal,3470.7292538149795
Normal,3295.586019618999
Normal,4267.411503103693
Normal,3988.4250450206855
Normal,984.7625704782612
Normal,1978.1177067767107
Normal,2943.4028462826604
Normal,1399.1576247640917
Normal,2361.509843725562
Normal,4761.071036586389
Normal,5473.201342173378
Normal,4282.177416335323
Normal,4550.462071920569
Normal,5078.364096461019
Normal,3943.785825767429
Normal,3835.2884065101707
Normal,4951.648429389214
Normal,4587.090791184762
Normal,4245.736045199338
Normal,4574.157433188043
Normal,4815.083970636579
Normal,4157.123861027097
Normal,2848.501425893797
Normal,3296.5801620275424
Normal,2126.16114885596
Normal,5385.863106454002
Normal,4611.940559251093
Normal,5063.822163117204
Normal,2281.748533464267
Normal,3858.10286275944
Normal,3202.010623273044
Normal,1894.5919774979893
Normal,3835.445044431258
Normal,5149.367321799005
Normal,5673.60765741924
Normal,5936.313000118522
Normal,2375.9771095294554
Normal,3685.800823259338
Normal,4586.078202443248
Normal,2458.2198279427535
Normal,2107.0309666258945
Normal,3733.254810630477
Normal,4181.378816235039
Normal,3218.093794485165
Normal,5303.778740399261
Normal,2391.3430862246996
Normal,4374.450391993286
Normal,1282.6846379162168
Normal,2221.22958617239
Normal,2456.8025032708256
Normal,4528.176074331704
Normal,2861.626201049205
Normal,4353.644187425197
Normal,4252.388963313836
Normal,2363.5351131027933
Normal,4905.648769259944
Normal,5046.406352202581
Normal,4845.2595037207375
Normal,4718.041362419155
Normal,5056.990895896935
Normal,1298.9817401653427
Normal,2847.8655503265286
Normal,2316.147686717999
Normal,3704.781760445782
Normal,3419.5499454299115
Normal,4181.462366462899
Normal,3076.8005727005293
Normal,4753.042488945434
Normal,2973.79271671452
Normal,4689.245977975954
Normal,3380.812966980553
Normal,3603.0701277024677
Normal,5123.291683757946
Normal,1712.7381579952118
Normal,2038.7648952186798
Normal,3824.6035972644136
Normal,3405.674391087889
Normal,5359.040179726742
Normal,4102.800381487694
Normal,5156.932504893572
Normal,3813.630478598661
Normal,796.1768335522903
Normal,3203.7754521317092
Normal,3993.3642766799753
Normal,3048.5176483344044
Normal,3233.1074807778086
Normal,3392.6573086515814
Normal,1988.4608007727834
Normal,5455.405616963235
Normal,4186.277001686338
Normal,5435.518631809768
Normal,5300.693357406949
Normal,4112.117754662371
Normal,5634.894981456093
Normal,4631.3151350152575
Normal,4316.711271377161
Normal,4075.9063844982647
Normal,4300.953475561113
Normal,2648.0851410412815
Normal,3093.317278599721
Normal,2462.544779775039
Normal,3853.092076656908
Normal,4078.8743208597402
Normal,3534.6094380856043
Normal,4970.352008198652
Normal,4413.810083106783
Normal,4886.025430343607
Normal,4674.205861618813
Normal,4245.7171451111735
Normal,4356.92417868989
Normal,5805.045820332703
Normal,4465.339781042371
Normal,3813.939000078681
Normal,4036.9463101180127
Normal,2071.978717573698
Normal,4587.776273636635
Normal,5619.377034672215
Normal,5002.148606695266
Normal,4021.14063996372
Normal,5855.959145189516
Normal,4719.433961224508
Normal,3294.5303218148247
Normal,4573.020338192788
Normal,4726.2048201477355
Normal,4967.706790142864
Normal,2168.6231424404696
Normal,1976.2620226025977
Normal,2511.91282586055
Normal,4124.361193766821
Normal,4626.697875636125
Normal,2949.7768382267
Normal,4506.364896823477
Normal,4319.044732889249
Normal,4082.203495325389
Normal,3510.2801296881685
Normal,2387.5308112516727
Normal,2454.6251898562414
Normal,4631.258950403186
Normal,6001.150454722454
Normal,3450.2780245628237
Normal,5009.498716056093
Normal,5221.9450530932745
Normal,3378.0879010894396
Normal,5336.971975810869
Normal,3292.5360514420604
Normal,4725.018819465097
Normal,3353.2199604111756
Normal,3531.7775168844
Normal,3936.014376953914
Normal,4042.9641847270145
Normal,4159.132977824126
Normal,1960.0416973910665
Normal,3647.0856414708824
Normal,3188.9777792602054
Normal,4086.66294225351
Normal,4155.751184693435
Normal,4892.001591891178
Normal,3615.5074043074387
Normal,3856.227189647146
Normal,5821.71775540111
Normal,4737.952323240025
Normal,3062.9061336524373
Normal,5330.130005097989
Normal,3219.3506782398917
Normal,4201.758188667191
Normal,3050.3043294573304
Normal,4845.808074004744
Normal,4819.274680727572
Normal,5058.128548105374
Normal,4409.223289920191
Normal,3478.66974873032
Normal,4429.206684026456
Normal,3990.2538507481186
Normal,4284.793420204254
Normal,4579.2107406020705
Normal,3901.1791220052405
Normal,4104.583431358934
Normal,4586.035156272494
Normal,3814.795763733446
Normal,3210.8410616195147
Normal,4149.935439373789
Normal,2730.2878309344856
Normal,5180.682300136386
Normal,4060.9952628848055
Normal,1181.6003826276576
Normal,4077.6030611077413
Normal,4711.517880916696
Normal,4004.1603590646114
Normal,4039.5417345057444
Normal,3180.6029283965936
Normal,3059.5274367739657
Normal,2472.9760685842434
Normal,3085.2187162570644
Normal,4530.638346059623
Normal,4257.773769327741
Normal,4249.446946173918
Normal,3445.8245484531367
Normal,4420.489080209596
Normal,3424.2625755520558
Normal,1248.344834139517
Normal,4078.2855377114606
Normal,4370.7747500860705
Normal,3652.303234493112
Normal,3557.272963431435
Normal,2104.3351802943594
Normal,2668.4548562646382
Normal,3641.8635803046886
Normal,2864.107467676465
Normal,3783.414635596963
Normal,3511.0828870299533
Normal,3881.4758269435642
Normal,5238.050582280807
Normal,4482.458903853621
Normal,2237.154982440729
Normal,4307.515608158009
Normal,4207.936286235115
