Latent PC1,Latent PC2,Latent PC3,score,path,label
-2.6513865,-1.6903105,-2.8508444,0.0012623149,./data/Normal/Normal-4757.png,Normal
5.183525,-0.3528252,-3.09736,0.0005383496,./data/Normal/Normal-4004.png,Normal
-7.6780953,-3.2499552,1.4197966,0.0005870749,./data/Normal/Normal-2294.png,Normal
4.290078,4.9836607,-0.37839442,0.0007531639,./data/Normal/Normal-2739.png,Normal
-6.6683908,-2.4049525,-1.3675615,0.0009530206,./data/Normal/Normal-1016.png,Normal
-0.08557134,5.8257837,-3.0439382,0.0005625704,./data/Normal/Normal-6917.png,Normal
-0.68850267,4.4868417,0.75737566,0.0006401852,./data/Normal/Normal-7803.png,Normal
6.261623,-3.1488912,-0.46492645,0.00091809593,./data/Normal/Normal-128.png,Normal
-5.2349286,-4.0682125,-1.4398506,0.0006758496,./data/Normal/Normal-7350.png,Normal
-5.377978,-5.0290527,0.28813657,0.0006066566,./data/Normal/Normal-9977.png,Normal
-8.8266325,0.90236723,0.9966847,0.0005406725,./data/Normal/Normal-5365.png,Normal
-3.2249978,1.2348453,1.3740162,0.0003919359,./data/Normal/Normal-5866.png,Normal
8.225519,2.107783,-3.8820546,0.00069479825,./data/Normal/Normal-8177.png,Normal
-0.49132335,1.585183,1.811808,0.0012081246,./data/Normal/Normal-2046.png,Normal
-1.4171048,3.2552838,-1.3269312,0.0005074281,./data/Normal/Normal-4406.png,Normal
-7.3409586,0.69434965,-2.0196352,0.0010101186,./data/Normal/Normal-7564.png,Normal
1.9557761,3.583312,3.537594,0.00018199052,./data/Normal/Normal-3324.png,Normal
1.6326265,1.0251547,2.7159426,0.00078886165,./data/Normal/Normal-9018.png,Normal
2.7894323,4.936755,-2.2909107,0.00062896474,./data/Normal/Normal-3486.png,Normal
2.170368,3.3202655,-0.20303354,0.0006154381,./data/Normal/Normal-4625.png,Normal
3.3306477,-5.30828,-0.30878174,0.0011128294,./data/Normal/Normal-375.png,Normal
2.1920114,2.370387,-3.0980725,0.00041753333,./data/Normal/Normal-3264.png,Normal
-2.326368,-1.589849,2.703085,0.00075699063,./data/Normal/Normal-8643.png,Normal
-5.3794346,-0.20168337,-0.5902371,0.00059900654,./data/Normal/Normal-9679.png,Normal
5.624025,-3.285767,0.9516626,0.0013192943,./data/Normal/Normal-661.png,Normal
-4.1419296,-3.5672908,-2.2827199,0.0004607475,./data/Normal/Normal-4529.png,Normal
-5.2491965,-3.2964032,1.9518472,0.0007791639,./data/Normal/Normal-2829.png,Normal
2.5332584,5.846478,1.6052016,0.00027001603,./data/Normal/Normal-9769.png,Normal
1.3394558,3.0063536,-1.3758259,0.00055291934,./data/Normal/Normal-7070.png,Normal
-6.382424,1.5467281,0.7890676,0.00043258152,./data/Normal/Normal-6626.png,Normal
0.070621684,2.6106837,-2.6886196,0.00057749066,./data/Normal/Normal-5193.png,Normal
3.4148006,-6.623871,-1.2009926,0.0009262181,./data/Normal/Normal-902.png,Normal
4.758269,-4.032748,-1.7381908,0.0011227265,./data/Normal/Normal-427.png,Normal
-7.306384,-2.4000514,-2.8283534,0.0003990236,./data/Normal/Normal-2627.png,Normal
3.122004,2.4882467,1.2371294,0.0009291532,./data/Normal/Normal-8582.png,Normal
-1.0485893,4.253555,-0.934469,0.00056373235,./data/Normal/Normal-8926.png,Normal
-1.1655148,0.51514596,0.84775114,0.00056452444,./data/Normal/Normal-4633.png,Normal
-2.1773014,2.5392876,1.2595673,0.00075006916,./data/Normal/Normal-9084.png,Normal
1.839869,3.1869159,-1.1426109,0.0005847972,./data/Normal/Normal-6622.png,Normal
1.2956209,2.1692164,1.4238335,0.0005471949,./data/Normal/Normal-4511.png,Normal
4.8707104,-4.157945,-0.88612866,0.00118823,./data/Normal/Normal-718.png,Normal
3.7144055,4.5183163,-0.6301956,0.0007619125,./data/Normal/Normal-5978.png,Normal
-8.561666,-2.1649463,-1.319045,0.00055578805,./data/Normal/Normal-9611.png,Normal
-6.8467937,-1.5744163,1.3932753,0.0007539197,./data/Normal/Normal-6311.png,Normal
3.4015336,2.364936,-1.0712451,0.00064087,./data/Normal/Normal-9898.png,Normal
-4.078546,-2.5239654,-0.59239775,0.00037467523,./data/Normal/Normal-3067.png,Normal
-3.8491194,-3.3797886,-2.0218365,0.00071314216,./data/Normal/Normal-6666.png,Normal
-0.33602694,2.3223248,-1.9248614,0.00071963493,./data/Normal/Normal-9798.png,Normal
-5.2861857,-0.7859531,-2.5388613,0.0004210819,./data/Normal/Normal-9583.png,Normal
4.9101124,-2.1795528,-1.6627063,0.001116673,./data/Normal/Normal-1084.png,Normal
-4.0309377,3.7074707,-1.2509086,0.0007570717,./data/Normal/Normal-5347.png,Normal
2.6611202,4.1778665,-2.6684303,0.001004997,./data/Normal/Normal-2424.png,Normal
6.561627,1.716163,1.0380723,0.00092363806,./data/Normal/Normal-4170.png,Normal
6.1661196,-4.0928173,-1.0566314,0.0011439673,./data/Normal/Normal-647.png,Normal
-1.6785218,3.8861568,4.386018,0.00056631234,./data/Normal/Normal-2266.png,Normal
1.4048119,2.5453253,0.38140467,0.000753106,./data/Normal/Normal-8724.png,Normal
-6.943683,-0.33384204,0.43539408,0.0004889655,./data/Normal/Normal-8959.png,Normal
2.173145,-1.078249,-0.4551742,0.0012469245,./data/Normal/Normal-377.png,Normal
-5.797501,2.8697426,-0.032343745,0.00089603645,./data/Normal/Normal-3437.png,Normal
1.6641691,-0.18242256,1.2819538,0.0014000151,./data/Normal/Normal-280.png,Normal
-9.697436,1.3232088,0.051474527,0.00042985036,./data/Normal/Normal-2761.png,Normal
-6.340593,2.6140382,-0.61397237,0.0004930637,./data/Normal/Normal-3822.png,Normal
5.907427,4.6974773,-3.8830855,0.0008303203,./data/Normal/Normal-2329.png,Normal
-5.5470533,0.31951067,2.2665467,0.00083134754,./data/Normal/Normal-1848.png,Normal
-2.273332,1.5349985,0.5834309,0.0013188398,./data/Normal/Normal-3106.png,Normal
-2.1909122,2.3052917,1.8208127,0.0006073486,./data/Normal/Normal-2274.png,Normal
-7.974144,-0.16419348,-0.06434321,0.0009081478,./data/Normal/Normal-6735.png,Normal
0.90750474,0.7054641,-1.6113914,0.00064887106,./data/Normal/Normal-4870.png,Normal
2.9008727,-3.602223,0.6553352,0.0012967524,./data/Normal/Normal-290.png,Normal
6.384929,-2.9475815,2.0957065,0.0013579458,./data/Normal/Normal-1147.png,Normal
-3.6986017,0.63667166,-2.4704392,0.0008192827,./data/Normal/Normal-5205.png,Normal
-1.3303612,1.17728,-0.35542482,0.0005248932,./data/Normal/Normal-2283.png,Normal
-7.4114823,-1.5519444,-0.74276555,0.00087987276,./data/Normal/Normal-7722.png,Normal
4.7408404,1.8827765,-1.7753328,0.0005987001,./data/Normal/Normal-2934.png,Normal
0.6862596,5.9141893,-3.7466536,0.00044661103,./data/Normal/Normal-2399.png,Normal
4.313246,4.0890207,-3.9862707,0.00055586,./data/Normal/Normal-5630.png,Normal
6.4692273,-4.7552543,-0.5643415,0.000919425,./data/Normal/Normal-479.png,Normal
0.4756861,4.8104258,-2.6496503,0.0005277587,./data/Normal/Normal-4878.png,Normal
0.50263196,1.0750701,2.30776,0.000347676,./data/Normal/Normal-4320.png,Normal
11.33718,5.7604527,0.13672097,0.0007539125,./data/Normal/Normal-5846.png,Normal
-2.799257,-1.0087185,-1.1900887,0.00070214504,./data/Normal/Normal-6947.png,Normal
0.09869598,3.6539464,0.28704974,0.0006485898,./data/Normal/Normal-2604.png,Normal
3.686151,-1.187293,0.99685186,0.0016344596,./data/Normal/Normal-648.png,Normal
2.289249,6.562192,-2.542085,0.00086792035,./data/Normal/Normal-5902.png,Normal
-2.387401,3.5188901,2.6972587,0.0006744114,./data/Normal/Normal-7097.png,Normal
-2.4769714,2.172606,-4.320081,0.00074821594,./data/Normal/Normal-8089.png,Normal
-4.2760186,6.27692,0.61432195,0.00054756587,./data/Normal/Normal-7679.png,Normal
1.1327631,3.8703792,-4.359741,0.00043810485,./data/Normal/Normal-5914.png,Normal
-5.713376,0.56755996,-1.2997913,0.0007178866,./data/Normal/Normal-4682.png,Normal
14.607749,5.086257,1.129875,0.0010518348,./data/Normal/Normal-2948.png,Normal
2.1230967,5.6498346,-1.776671,0.00061330415,./data/Normal/Normal-6927.png,Normal
-0.89447844,-0.6722283,-2.6511662,0.00035252652,./data/Normal/Normal-4284.png,Normal
-3.4779155,5.1762943,1.9999247,0.0007564301,./data/Normal/Normal-2482.png,Normal
-8.141879,-1.0538833,0.4296856,0.00058070454,./data/Normal/Normal-4312.png,Normal
-0.819982,6.089904,-3.5699325,0.00052744785,./data/Normal/Normal-4786.png,Normal
-2.6597912,5.3171253,-3.104243,0.00053364853,./data/Normal/Normal-10149.png,Normal
2.8332677,5.3090777,-0.027202241,0.000745037,./data/Normal/Normal-7696.png,Normal
-1.7170647,4.838877,-4.7012663,0.0005297437,./data/Normal/Normal-2607.png,Normal
4.0843573,1.9382557,-4.9748926,0.0005813339,./data/Normal/Normal-5785.png,Normal
-3.6093092,3.1558034,-0.45252424,0.0005705539,./data/Normal/Normal-7396.png,Normal
4.836901,3.6457233,-2.926193,0.00080057094,./data/Normal/Normal-2343.png,Normal
-3.841062,4.9329925,-2.0363092,0.0006676577,./data/Normal/Normal-3730.png,Normal
-8.418049,-2.2856014,1.5872915,0.00044953046,./data/Normal/Normal-3656.png,Normal
15.99607,3.1968737,4.3432055,0.0012711014,./data/Normal/Normal-8316.png,Normal
-4.294861,6.5984325,0.79007417,0.00025918178,./data/Normal/Normal-3906.png,Normal
1.8496433,6.0613422,-1.1670699,0.0005833588,./data/Normal/Normal-7934.png,Normal
-8.815338,-1.6334418,-0.93299615,0.00046308868,./data/Normal/Normal-8101.png,Normal
5.342421,3.994556,-2.0298629,0.00070012355,./data/Normal/Normal-6744.png,Normal
2.8965821,3.630711,2.6732903,0.0011839782,./data/Normal/Normal-7862.png,Normal
1.4846102,4.2241073,-3.5500546,0.0004943985,./data/Normal/Normal-4621.png,Normal
3.3519895,3.7105997,-1.5113184,0.000800126,./data/Normal/Normal-7577.png,Normal
8.803295,-3.3872051,-1.6613055,0.0012406299,./data/Normal/Normal-391.png,Normal
-3.4376936,-4.2602687,-0.68440324,0.0006834868,./data/Normal/Normal-6235.png,Normal
-4.222448,5.6640806,-1.144401,0.0003708313,./data/Normal/Normal-5674.png,Normal
0.34550795,-3.2440817,0.57909375,0.0018630069,./data/Normal/Normal-1032.png,Normal
2.3550844,-2.0305336,-0.9945684,0.00050580024,./data/Normal/Normal-5807.png,Normal
-6.5680275,-0.6164325,0.6175191,0.00043709227,./data/Normal/Normal-3590.png,Normal
2.2429378,1.6817781,-1.2835658,0.0005885711,./data/Normal/Normal-8639.png,Normal
0.34050342,3.7425025,-3.8588068,0.000640888,./data/Normal/Normal-1719.png,Normal
2.7471094,2.7606099,-3.592753,0.0007616992,./data/Normal/Normal-5781.png,Normal
1.63245,-1.3778342,1.0480801,0.0013117574,./data/Normal/Normal-665.png,Normal
-0.6151733,5.043638,-3.5395172,0.00075472705,./data/Normal/Normal-3052.png,Normal
0.36278242,-0.59648556,-2.60752,0.0008041642,./data/Normal/Normal-6949.png,Normal
11.290493,0.4791086,0.6115326,0.0020908918,./data/Normal/Normal-4803.png,Normal
-2.25281,-3.364029,0.45473072,0.0007206478,./data/Normal/Normal-5499.png,Normal
-8.066772,0.33883524,-0.87227595,0.0004998331,./data/Normal/Normal-2568.png,Normal
1.6299263,1.781788,-0.79150945,0.0007700381,./data/Normal/Normal-5934.png,Normal
-4.244688,4.5865264,-0.07718647,0.0004065822,./data/Normal/Normal-9538.png,Normal
0.9869833,3.3618817,-2.541362,0.00054589537,./data/Normal/Normal-9335.png,Normal
-6.784739,-2.4324675,0.36903045,0.00048318767,./data/Normal/Normal-7250.png,Normal
-0.2870815,3.354352,0.42578864,0.0008105828,./data/Normal/Normal-9031.png,Normal
-6.0356936,0.03013493,1.9050549,0.00023837734,./data/Normal/Normal-2506.png,Normal
-1.605745,5.7802253,-1.9184121,0.0006176669,./data/Normal/Normal-7659.png,Normal
-1.6774592,6.669874,-0.41690925,0.00029985665,./data/Normal/Normal-8447.png,Normal
1.9298629,3.3054886,-4.0021386,0.000468958,./data/Normal/Normal-3514.png,Normal
-3.312844,-3.2704744,0.41697016,0.0012998558,./data/Normal/Normal-4194.png,Normal
-4.3356433,-0.9351396,-0.64210683,0.0010891946,./data/Normal/Normal-1538.png,Normal
-1.5556698,-1.6287955,0.27366558,0.00040001064,./data/Normal/Normal-3646.png,Normal
1.2295294,4.1834955,-3.7294393,0.0007041534,./data/Normal/Normal-8226.png,Normal
3.063144,5.730193,3.2517185,0.00079571124,./data/Normal/Normal-8181.png,Normal
1.2830255,1.2309678,-2.9214904,0.00062994595,./data/Normal/Normal-6748.png,Normal
1.3635129,2.518341,-0.40910104,0.0008899528,./data/Normal/Normal-7153.png,Normal
5.9081883,1.850505,-1.5061015,0.0006662445,./data/Normal/Normal-6959.png,Normal
5.123482,4.9056797,-2.5517533,0.0007718017,./data/Normal/Normal-1639.png,Normal
0.15186535,3.3997684,1.0355875,0.00027614456,./data/Normal/Normal-3877.png,Normal
-1.3960724,3.868706,-1.7641008,0.00049601676,./data/Normal/Normal-9107.png,Normal
-0.24299094,-0.55820024,1.2950661,0.0003772387,./data/Normal/Normal-9209.png,Normal
-6.4611287,-2.0612423,-0.7162594,0.00042627013,./data/Normal/Normal-5869.png,Normal
0.24758036,3.4087994,2.501282,0.00031303393,./data/Normal/Normal-2757.png,Normal
-1.5752181,5.4281273,0.02694354,0.00059494516,./data/Normal/Normal-4314.png,Normal
5.7435236,3.3406374,-4.4564505,0.0006236187,./data/Normal/Normal-1642.png,Normal
-2.3524525,6.210412,-3.3427892,0.00047374365,./data/Normal/Normal-9394.png,Normal
1.6932946,-2.2455466,0.44565156,0.0013499679,./data/Normal/Normal-174.png,Normal
-2.6483457,-1.4618955,2.0172076,0.00098592,./data/Normal/Normal-5820.png,Normal
11.021625,6.517481,1.7820826,0.00068303273,./data/Normal/Normal-9452.png,Normal
-5.835278,5.6911693,-0.3774059,0.00040404135,./data/Normal/Normal-7641.png,Normal
1.1979965,0.6986628,-1.5410542,0.0014336256,./data/Normal/Normal-9543.png,Normal
-7.134018,2.1623733,0.8933779,0.00043421786,./data/Normal/Normal-2182.png,Normal
0.8298223,2.4807343,-2.3731318,0.000624742,./data/Normal/Normal-2013.png,Normal
-2.4269593,4.897306,-1.6877998,0.0005776228,./data/Normal/Normal-2131.png,Normal
-0.42727533,4.06625,-3.25358,0.00059109816,./data/Normal/Normal-3994.png,Normal
1.5011003,5.8774433,2.346148,0.00025343744,./data/Normal/Normal-7918.png,Normal
-0.86671466,4.793084,-1.609271,0.0005564358,./data/Normal/Normal-6336.png,Normal
5.328056,1.7228875,-1.3956046,0.000656038,./data/Normal/Normal-1664.png,Normal
-0.49728894,4.570329,-3.5047462,0.00050486147,./data/Normal/Normal-5302.png,Normal
4.4738646,-4.416731,-0.9587817,0.0012828275,./data/Normal/Normal-908.png,Normal
6.696696,-2.4788132,0.89061344,0.001198712,./data/Normal/Normal-85.png,Normal
-3.1511934,-4.2957335,-2.2607405,0.00056129263,./data/Normal/Normal-4537.png,Normal
0.3909547,-0.8106429,-2.3948946,0.0014202734,./data/Normal/Normal-8399.png,Normal
-2.6109147,-0.28989324,-1.1284078,0.00087659777,./data/Normal/Normal-5409.png,Normal
-4.299497,4.0818987,1.1497117,0.00057545496,./data/Normal/Normal-3976.png,Normal
-4.4314704,-2.5546744,-1.0070739,0.0007093908,./data/Normal/Normal-6489.png,Normal
3.6406558,-3.6869392,3.410554,0.0010202425,./data/Normal/Normal-2076.png,Normal
-1.1066718,2.8285227,-1.432332,0.0013511884,./data/Normal/Normal-4948.png,Normal
1.8699504,5.874314,3.4145365,0.00033552482,./data/Normal/Normal-8845.png,Normal
4.3682923,-3.653877,0.3036629,0.0014287529,./data/Normal/Normal-1157.png,Normal
-2.512009,4.6835403,1.3786901,0.00053334096,./data/Normal/Normal-9425.png,Normal
-7.180543,0.4828014,-1.7735277,0.00051593187,./data/Normal/Normal-8754.png,Normal
-4.1881924,-0.4860386,-0.45801106,0.0006756251,./data/Normal/Normal-4737.png,Normal
1.6496736,2.1421378,-3.087298,0.0005827762,./data/Normal/Normal-7055.png,Normal
1.843571,4.4917316,3.5118234,0.00046482414,./data/Normal/Normal-2617.png,Normal
1.7518235,5.0443745,3.0738828,0.00022571963,./data/Normal/Normal-2818.png,Normal
-9.061684,-3.558166,0.8580244,0.00043297393,./data/Normal/Normal-5469.png,Normal
1.5081271,2.7925875,-3.6042776,0.0007114711,./data/Normal/Normal-6920.png,Normal
5.460578,-4.053242,-1.1934588,0.001213245,./data/Normal/Normal-1371.png,Normal
-4.0086193,-4.2044344,1.9319364,0.00070080045,./data/Normal/Normal-2290.png,Normal
-1.534793,0.96180165,-2.778032,0.0007082078,./data/Normal/Normal-8018.png,Normal
2.1462443,1.9892658,-0.3932744,0.0006703463,./data/Normal/Normal-2389.png,Normal
1.9797968,1.2541627,0.1566343,0.0003336282,./data/Normal/Normal-9833.png,Normal
3.0492866,2.7494874,-4.554415,0.00046415182,./data/Normal/Normal-1704.png,Normal
2.325936,3.031986,-5.40752,0.0005145291,./data/Normal/Normal-5236.png,Normal
4.1552505,2.989162,0.1552928,0.00063975505,./data/Normal/Normal-5792.png,Normal
-0.10520214,2.7116394,-2.5698884,0.00050745154,./data/Normal/Normal-6208.png,Normal
-0.6845331,0.32950574,-0.26589987,0.00064353435,./data/Normal/Normal-1978.png,Normal
-4.9171877,3.1626952,-0.67539805,0.00055702135,./data/Normal/Normal-5318.png,Normal
1.46284,3.1424832,-4.410955,0.0006217844,./data/Normal/Normal-9657.png,Normal
2.9953458,-0.79043794,-4.6817284,0.0011021828,./data/Normal/Normal-891.png,Normal
6.7803864,3.1344411,-0.117246516,0.00083621615,./data/Normal/Normal-5291.png,Normal
1.1370801,-0.08793127,0.28919175,0.0007705707,./data/Normal/Normal-4921.png,Normal
2.6211815,2.6507337,-2.4566975,0.0006979689,./data/Normal/Normal-8149.png,Normal
3.6666536,-4.220332,0.8889141,0.00095967576,./data/Normal/Normal-470.png,Normal
6.989302,-3.7930863,-0.46920663,0.0009471618,./data/Normal/Normal-388.png,Normal
-3.8429127,6.3008084,-1.365491,0.00043794073,./data/Normal/Normal-8221.png,Normal
-7.5845294,-1.1882845,3.0754976,0.00096117065,./data/Normal/Normal-9596.png,Normal
0.8676747,5.2646804,-0.4855031,0.00048308633,./data/Normal/Normal-26.png,Normal
4.8544993,-3.9871423,-0.7167662,0.0012445967,./data/Normal/Normal-1046.png,Normal
-7.602761,-1.5987567,1.4741164,0.00066182227,./data/Normal/Normal-4451.png,Normal
4.383222,-2.6518643,0.9367367,0.0013850575,./data/Normal/Normal-855.png,Normal
-1.3039777,3.732986,-1.570955,0.00053686125,./data/Normal/Normal-4401.png,Normal
6.03615,3.3238232,-2.355818,0.0007553729,./data/Normal/Normal-1932.png,Normal
1.8938378,3.6044922,0.28465027,0.000745837,./data/Normal/Normal-5710.png,Normal
-2.4193213,1.4254525,-4.0435424,0.00094525015,./data/Normal/Normal-1064.png,Normal
-2.747858,-1.9666443,-1.4616798,0.0009036564,./data/Normal/Normal-5590.png,Normal
0.3005189,3.3032968,-2.0650082,0.00055377115,./data/Normal/Normal-4240.png,Normal
1.9206098,3.1959999,0.5336799,0.0005291726,./data/Normal/Normal-3788.png,Normal
3.0578468,5.9326324,-1.3149531,0.0005375863,./data/Normal/Normal-1968.png,Normal
-5.288556,-3.2518592,0.5964308,0.00046129257,./data/Normal/Normal-7754.png,Normal
-3.7636075,-2.8640091,-4.0211086,0.00067234685,./data/Normal/Normal-7234.png,Normal
-4.973904,6.2698464,-0.88884807,0.00042094802,./data/Normal/Normal-9206.png,Normal
4.548553,2.1659276,1.4312563,0.000248468,./data/Normal/Normal-4332.png,Normal
-3.1799123,3.270472,-0.20661344,0.0005886938,./data/Normal/Normal-9229.png,Normal
-0.9723545,1.0902082,-2.374574,0.00065165845,./data/Normal/Normal-8602.png,Normal
0.8710073,1.3693838,-1.7146498,0.0007448669,./data/Normal/Normal-4283.png,Normal
3.1787243,4.0506234,-3.5340319,0.00055823795,./data/Normal/Normal-9236.png,Normal
3.3021767,-3.1333413,-1.7625145,0.001291508,./data/Normal/Normal-641.png,Normal
3.9890187,3.7020185,-1.74182,0.00086376024,./data/Normal/Normal-8343.png,Normal
7.763538,-4.5720034,-0.6539854,0.00080928335,./data/Normal/Normal-989.png,Normal
0.855853,0.67133874,-2.6639926,0.00071828446,./data/Normal/Normal-7143.png,Normal
-1.885027,1.6966116,0.069338635,0.0005781593,./data/Normal/Normal-8752.png,Normal
-5.391321,2.9861226,0.5692891,0.00059405563,./data/Normal/Normal-5098.png,Normal
-7.093965,0.63306767,-1.1030569,0.00062263245,./data/Normal/Normal-2696.png,Normal
-5.017795,-1.0450749,0.9926014,0.0008466681,./data/Normal/Normal-1859.png,Normal
-2.1529348,6.439366,1.9956784,0.0005812286,./data/Normal/Normal-8349.png,Normal
5.680582,2.8531535,-4.156281,0.0005244601,./data/Normal/Normal-6660.png,Normal
-3.3041413,1.656026,1.7887584,0.00052892603,./data/Normal/Normal-4700.png,Normal
-1.877603,4.5860953,-1.3182094,0.0005473939,./data/Normal/Normal-8545.png,Normal
-0.11376686,5.8707333,-1.5890138,0.00055625243,./data/Normal/Normal-5753.png,Normal
-5.530091,-1.5053555,-0.2582201,0.0011492984,./data/Normal/Normal-3603.png,Normal
2.199926,0.9420736,-0.5536637,0.0008466284,./data/Normal/Normal-4435.png,Normal
0.4396779,2.6882153,0.19506869,0.00039250014,./data/Normal/Normal-3889.png,Normal
5.1237664,3.6297665,0.9133787,0.00030788156,./data/Normal/Normal-4629.png,Normal
1.9394728,5.304049,-1.4357225,0.00055066653,./data/Normal/Normal-2009.png,Normal
-1.8519789,-0.28789893,0.59894013,0.00036969813,./data/Normal/Normal-9496.png,Normal
5.1540823,2.6869395,1.2050682,0.00027914485,./data/Normal/Normal-8982.png,Normal
-8.175009,-0.22285351,2.8337264,0.0004946642,./data/Normal/Normal-7218.png,Normal
0.50675905,1.9746385,-4.515081,0.000563096,./data/Normal/Normal-4975.png,Normal
-9.277831,-1.9332383,0.79058164,0.00063515495,./data/Normal/Normal-7303.png,Normal
-6.987396,-1.5390487,0.43002865,0.0007229344,./data/Normal/Normal-8661.png,Normal
-1.7013718,5.9327483,-2.075567,0.0005841686,./data/Normal/Normal-9411.png,Normal
-3.7992375,4.1809897,-1.3226378,0.00056210277,./data/Normal/Normal-6232.png,Normal
-3.029847,2.1408072,3.0933802,0.00034278916,./data/Normal/Normal-8121.png,Normal
-3.0340445,5.7982216,5.214201,0.00082833186,./data/Normal/Normal-7253.png,Normal
-3.721599,1.7613301,0.8429907,0.00069825945,./data/Normal/Normal-4712.png,Normal
3.1498654,2.3382862,0.19967833,0.00077470386,./data/Normal/Normal-3493.png,Normal
-0.17900889,-0.136037,0.7469005,0.0005902546,./data/Normal/Normal-10061.png,Normal
-3.936643,3.722276,-3.0396004,0.00045395124,./data/Normal/Normal-5528.png,Normal
0.7618879,3.9787672,0.24913272,0.0009458595,./data/Normal/Normal-3201.png,Normal
-1.5698706,7.1277537,2.3704531,0.00076135265,./data/Normal/Normal-5947.png,Normal
3.3777528,1.9168315,-3.2869227,0.00067357975,./data/Normal/Normal-1448.png,Normal
3.5646653,-4.8173504,-0.7072165,0.0010909289,./data/Normal/Normal-354.png,Normal
4.56542,0.88335884,-0.92240644,0.0005958661,./data/Normal/Normal-1600.png,Normal
7.3538065,-0.9895,-0.2563498,0.0014270553,./data/Normal/Normal-1130.png,Normal
-1.9151046,-3.1411986,1.2708708,0.0007503579,./data/Normal/Normal-4201.png,Normal
2.5476072,2.3085577,-3.788726,0.00074461196,./data/Normal/Normal-9597.png,Normal
-1.062149,3.3983943,-1.8633746,0.000735107,./data/Normal/Normal-6866.png,Normal
3.5240283,3.5125518,-3.5717466,0.000761686,./data/Normal/Normal-2779.png,Normal
-4.3432784,-4.016593,-0.37454924,0.0004970312,./data/Normal/Normal-6993.png,Normal
1.7809012,4.0509768,-5.650163,0.0005791221,./data/Normal/Normal-8258.png,Normal
-4.853689,2.4141428,-1.822895,0.0008595395,./data/Normal/Normal-6843.png,Normal
-1.5969051,5.0570645,2.375031,0.0008711013,./data/Normal/Normal-10180.png,Normal
-4.690741,-1.5416983,-1.564343,0.0005989258,./data/Normal/Normal-2846.png,Normal
2.5958054,0.98913455,-0.59286696,0.000579113,./data/Normal/Normal-3061.png,Normal
4.6537232,-3.4746835,-1.509105,0.0023315484,./data/Normal/Normal-227.png,Normal
4.1675897,2.4352252,1.1730217,0.0010546815,./data/Normal/Normal-5768.png,Normal
-5.5422688,-0.32946143,1.9595935,0.00073552836,./data/Normal/Normal-5326.png,Normal
-2.1123269,-3.1814964,-3.5297043,0.00058609294,./data/Normal/Normal-8597.png,Normal
-1.9112519,-3.489874,-1.2521209,0.0005557416,./data/Normal/Normal-4774.png,Normal
-8.014114,-2.2823799,1.2041414,0.00054014596,./data/Normal/Normal-2018.png,Normal
2.5667346,3.8806677,-1.113205,0.0005538153,./data/Normal/Normal-6328.png,Normal
4.5048704,3.3845968,0.4377853,0.0002700898,./data/Normal/Normal-8319.png,Normal
-1.0900329,5.200779,-1.0364633,0.00052544713,./data/Normal/Normal-3739.png,Normal
-9.497655,0.55002594,-1.880828,0.0005254093,./data/Normal/Normal-7236.png,Normal
-0.7396504,3.8325872,-1.9291214,0.00045924843,./data/Normal/Normal-4365.png,Normal
0.45916802,-0.6544492,0.58869255,0.0008663347,./data/Normal/Normal-7938.png,Normal
-7.5425534,1.3086945,-1.462191,0.00061265926,./data/Normal/Normal-2904.png,Normal
5.3087044,-5.591571,-0.25725418,0.0007629381,./data/Normal/Normal-299.png,Normal
-2.6581097,4.299365,-0.27694395,0.00045046143,./data/Normal/Normal-2835.png,Normal
7.652559,-1.7228886,0.6969191,0.0013934118,./data/Normal/Normal-1194.png,Normal
0.88665044,3.283893,-0.017708736,0.00069726823,./data/Normal/Normal-3978.png,Normal
-6.3558836,-1.5549134,-1.6374658,0.00035112712,./data/Normal/Normal-8725.png,Normal
9.016188,3.694932,-2.2011814,0.00070250547,./data/Normal/Normal-3084.png,Normal
-2.896147,3.094041,-0.054596502,0.0005096775,./data/Normal/Normal-5976.png,Normal
2.8814805,2.6924305,-1.247421,0.00062474527,./data/Normal/Normal-5153.png,Normal
-4.9062104,-0.37372893,-1.6397011,0.00084791845,./data/Normal/Normal-7475.png,Normal
3.1130297,3.8716173,0.49656507,0.00062471884,./data/Normal/Normal-6354.png,Normal
-8.232454,0.43742964,1.580068,0.00071217737,./data/Normal/Normal-6689.png,Normal
3.383296,4.039655,0.36217245,0.0007720096,./data/Normal/Normal-9860.png,Normal
3.806724,-2.3464086,2.1648116,0.0018481987,./data/Normal/Normal-767.png,Normal
-3.7336378,4.253881,-0.6787037,0.0004162034,./data/Normal/Normal-8076.png,Normal
2.7972777,4.9607363,-0.7181811,0.0005752767,./data/Normal/Normal-2036.png,Normal
1.9082679,1.9904011,-1.8049736,0.0018941722,./data/Normal/Normal-7190.png,Normal
-3.2118294,2.0475793,0.3373157,0.00043261418,./data/Normal/Normal-8507.png,Normal
-4.5186176,3.4202232,0.15714578,0.0006983082,./data/Normal/Normal-7365.png,Normal
-7.5121336,-0.60842633,1.4334632,0.00027813742,./data/Normal/Normal-1510.png,Normal
-0.4546499,6.5444436,-2.014819,0.0005876258,./data/Normal/Normal-4855.png,Normal
1.0049164,2.9050646,-3.0805132,0.00045770715,./data/Normal/Normal-3707.png,Normal
