PC1,PC2,PC3,score,path,label,size_score
-79.71501,38.685703,43.90934,-0.1476191972969071,./data/Normal/Normal-2880.png,Normal,0.38331251363049174
447.14032,-58.677803,-4.2615213,-0.14061636094409585,./data/Normal/Normal-872.png,Normal,0.45484334445824814
-200.3997,220.12692,-255.09091,-0.16453877862614508,./data/Normal/Normal-5588.png,Normal,0.2104865829984938
-20.66614,84.598015,-173.65302,-0.15857247650056405,./data/Normal/Normal-5083.png,Normal,0.27142968183885074
-121.614334,228.8885,-124.22844,-0.15058128032185003,./data/Normal/Normal-7394.png,Normal,0.3530561647626641
-219.97006,-183.38461,114.34436,-0.15673558987385316,./data/Normal/Normal-7241.png,Normal,0.2901926544295607
67.11613,124.81901,56.77581,-0.156652596175904,./data/Normal/Normal-2876.png,Normal,0.2910403978107678
-196.33966,3.2860682,-124.20114,-0.15146517952226274,./data/Normal/Normal-7001.png,Normal,0.34402753107938105
-54.011913,40.703976,72.74671,-0.14700768296171907,./data/Normal/Normal-5950.png,Normal,0.3895588581479561
736.6418,254.98758,172.95041,-0.1347011136011384,./data/Normal/Normal-1264.png,Normal,0.5152649416048909
-33.070843,144.28183,-274.13138,-0.14829045877924463,./data/Normal/Normal-8327.png,Normal,0.3764558788163711
-223.73694,148.12889,22.988815,-0.14879444725381763,./data/Normal/Normal-9458.png,Normal,0.3713078627129606
-210.72777,20.07636,-84.25719,-0.14772231714565576,./data/Normal/Normal-4231.png,Normal,0.382259190650459
13.252394,8.642957,-59.826694,-0.16267335577113268,./data/Normal/Normal-4156.png,Normal,0.22954104035569817
-180.52481,346.51187,90.295525,-0.15815180453211897,./data/Normal/Normal-6178.png,Normal,0.2757266572203681
140.35893,95.27995,137.94482,-0.11662045957428535,./data/Normal/Normal-1368.png,Normal,0.6999507088127483
-264.9347,38.51004,-163.80388,-0.1400940197808515,./data/Normal/Normal-6612.png,Normal,0.46017882504068464
-140.17525,8.949255,-11.957781,-0.1583434456061968,./data/Normal/Normal-7683.png,Normal,0.27376912964741446
623.22473,138.25955,37.889725,-0.12549455249826463,./data/Normal/Normal-1265.png,Normal,0.6093058318351323
-241.84926,-119.66299,-138.4986,-0.16889288305529904,./data/Normal/Normal-1634.png,Normal,0.16601136015494322
-73.78251,-150.53384,130.56024,-0.1377830857167272,./data/Normal/Normal-7807.png,Normal,0.4837839794762321
19.970743,-2.522756,-124.00219,-0.14705942704348518,./data/Normal/Normal-5152.png,Normal,0.38903031557282314
-204.22171,-126.92974,47.870747,-0.16976497826209275,./data/Normal/Normal-4814.png,Normal,0.15710329896944722
-96.89932,44.684204,453.25467,-0.14297429299009135,./data/Normal/Normal-6979.png,Normal,0.4307581267281866
-66.40152,-53.11385,347.00497,-0.16021505351081106,./data/Normal/Normal-9664.png,Normal,0.2546514947840621
-53.50679,360.67087,-243.75851,-0.14016903669441783,./data/Normal/Normal-1620.png,Normal,0.4594125609323739
-226.72722,215.28084,-128.52747,-0.14840302368476077,./data/Normal/Normal-2208.png,Normal,0.3753060788199189
-188.78438,16.075535,-79.45721,-0.1668542843630615,./data/Normal/Normal-3167.png,Normal,0.1868347309769088
-205.59001,350.34476,212.7462,-0.13020596160124542,./data/Normal/Normal-2385.png,Normal,0.5611809020885761
557.5971,-4.325209,-37.000668,-0.11517989659825018,./data/Normal/Normal-598.png,Normal,0.7146654131616705
-196.46909,337.53174,-64.00939,-0.1506670516003984,./data/Normal/Normal-6026.png,Normal,0.35218004964207295
-183.84016,-60.416542,-17.066723,-0.1664647185019711,./data/Normal/Normal-3404.png,Normal,0.19081397143063442
-219.13152,-72.03561,-76.30756,-0.1432796002342076,./data/Normal/Normal-8691.png,Normal,0.4276395502358769
-286.15204,107.99515,-30.30616,-0.15106128401798935,./data/Normal/Normal-9550.png,Normal,0.34815314240780704
-20.1731,344.01508,185.6984,-0.14476009513698274,./data/Normal/Normal-1529.png,Normal,0.4125169591747206
-53.146557,275.94263,441.06778,-0.13098252814233552,./data/Normal/Normal-2083.png,Normal,0.5532486233548439
-111.65766,391.8236,299.464,-0.1339268477064603,./data/Normal/Normal-3571.png,Normal,0.5231737202679375
647.1137,140.5863,14.348768,-0.15002707003906296,./data/Normal/Normal-662.png,Normal,0.3587171740999922
-140.25844,270.9863,-88.675,-0.1409358571540688,./data/Normal/Normal-1890.png,Normal,0.45157983404699736
-259.4248,0.22122127,-186.06163,-0.11954943446440014,./data/Normal/Normal-5009.png,Normal,0.670032544684946
-292.3006,284.9002,-32.01419,-0.1365124691947806,./data/Normal/Normal-5441.png,Normal,0.49676275705995043
-94.05855,30.230816,59.359318,-0.13883971960017488,./data/Normal/Normal-9110.png,Normal,0.47299093852027296
-226.12946,254.00163,-24.355383,-0.15223159797038227,./data/Normal/Normal-5360.png,Normal,0.336198910561396
2.5185912,233.505,-106.17936,-0.1594863368242767,./data/Normal/Normal-2216.png,Normal,0.26209500872608454
-91.656654,37.868217,-109.487175,-0.15882604315174348,./data/Normal/Normal-8358.png,Normal,0.2688396122848485
678.20435,175.94162,194.10275,-0.14050842346364656,./data/Normal/Normal-1282.png,Normal,0.4559458773841951
-232.7057,14.79194,34.15941,-0.13905181690726304,./data/Normal/Normal-2785.png,Normal,0.47082445970683406
-115.435715,-227.22017,-70.55845,-0.16464378923958062,./data/Normal/Normal-5887.png,Normal,0.20941394670566352
-122.22205,59.98057,-8.108559,-0.15962421912951458,./data/Normal/Normal-3864.png,Normal,0.2606866028526342
-52.07041,353.585,-30.108458,-0.14740977776033037,./data/Normal/Normal-7307.png,Normal,0.3854516402198033
-38.113693,-23.49212,323.67636,-0.13809432130700589,./data/Normal/Normal-9830.png,Normal,0.48060484758821304
611.7806,130.43745,177.72668,-0.14660046027248091,./data/Normal/Normal-374.png,Normal,0.39371845517772597
-62.221893,239.1929,-118.48526,-0.15874502937729468,./data/Normal/Normal-4628.png,Normal,0.2696671316359881
-18.455326,334.04648,190.92769,-0.15208286465291965,./data/Normal/Normal-6187.png,Normal,0.3377181546553407
-195.07124,371.02838,-4.8764024,-0.15282699966604496,./data/Normal/Normal-2773.png,Normal,0.3301171494261511
-269.18948,81.47584,-100.85711,-0.128448249042604,./data/Normal/Normal-8424.png,Normal,0.579135147103245
26.451931,42.40198,-43.88868,-0.1580795005174297,./data/Normal/Normal-6260.png,Normal,0.27646521028406057
-143.6367,22.507359,-13.470241,-0.16622383488917092,./data/Normal/Normal-2374.png,Normal,0.19327448943909403
-100.06494,-14.644953,-52.331745,-0.16066208361263074,./data/Normal/Normal-6121.png,Normal,0.25008528289831083
-103.73228,397.0845,52.7505,-0.14524925272685885,./data/Normal/Normal-8384.png,Normal,0.40752043390314335
-242.33922,228.90169,-109.296,-0.134150859845785,./data/Normal/Normal-6240.png,Normal,0.5208855367899718
-15.51437,410.68393,-90.140724,-0.14289664123450474,./data/Normal/Normal-2314.png,Normal,0.4315513045653516
-231.02599,338.09512,58.17065,-0.13508805550516506,./data/Normal/Normal-4515.png,Normal,0.5113125036950731
-208.59924,73.730286,-9.012282,-0.16741809776958322,./data/Normal/Normal-4152.png,Normal,0.18107563004002392
-195.16164,234.0046,-93.58727,-0.1322718289356229,./data/Normal/Normal-5955.png,Normal,0.5400789943239287
-212.58942,102.77784,-203.60327,-0.15573441554029988,./data/Normal/Normal-9130.png,Normal,0.30041920097076935
-106.053185,74.013,159.60268,-0.1778501161811068,./data/Normal/Normal-5992.png,Normal,0.0745172433247364
-77.05537,-38.78087,97.01393,-0.16180803784425712,./data/Normal/Normal-1723.png,Normal,0.23837987466812818
-159.23131,-41.525124,20.516415,-0.1685636262525737,./data/Normal/Normal-7009.png,Normal,0.1693745706411027
-67.81196,25.670807,58.35639,-0.1545473138074891,./data/Normal/Normal-4047.png,Normal,0.3125449124606482
-95.81936,-177.29471,208.21237,-0.16508978197972723,./data/Normal/Normal-2053.png,Normal,0.20485833100388745
-170.71956,-120.7603,76.36471,-0.14734303467758897,./data/Normal/Normal-8001.png,Normal,0.38613339085911136
-171.70064,257.98773,84.99972,-0.1563390375043901,./data/Normal/Normal-4842.png,Normal,0.294243258931124
-223.65479,243.35284,-240.53561,-0.1705141655507728,./data/Normal/Normal-10004.png,Normal,0.14945068701266975
-110.06049,78.817406,-145.15952,-0.16319243889515034,./data/Normal/Normal-7883.png,Normal,0.22423883918192022
-148.7243,-190.26485,179.62875,-0.15900428771487118,./data/Normal/Normal-4295.png,Normal,0.2670189240595786
-90.64537,135.68423,-201.63602,-0.16376667471862422,./data/Normal/Normal-7987.png,Normal,0.2183732779329189
-154.9796,17.702099,89.12584,-0.15121281636789186,./data/Normal/Normal-5945.png,Normal,0.34660530745355206
726.6651,108.121666,-26.42443,-0.134805298428899,./data/Normal/Normal-407.png,Normal,0.5142007403421597
13.95646,353.6856,153.35997,-0.13684734400277132,./data/Normal/Normal-1744.png,Normal,0.49334216117107965
-128.49268,-25.055387,62.56898,-0.15462239309269282,./data/Normal/Normal-5841.png,Normal,0.3117780112540506
-97.01712,114.38984,122.9421,-0.15906199523573028,./data/Normal/Normal-8279.png,Normal,0.26642946763019854
575.7392,220.17561,336.66776,-0.1337001297121772,./data/Normal/Normal-1058.png,Normal,0.5254895428400531
607.3364,146.0469,108.260864,-0.1444980713657511,./data/Normal/Normal-457.png,Normal,0.41519341441493146
-213.87993,200.65881,-128.88774,-0.1441568782365571,./data/Normal/Normal-5954.png,Normal,0.4186785491195532
-271.73178,155.44463,-10.138422,-0.14421097471656424,./data/Normal/Normal-9999.png,Normal,0.4181259778520246
-280.5096,224.00943,-170.4537,-0.15315607609924825,./data/Normal/Normal-5319.png,Normal,0.32675578133371863
-61.989822,21.440058,97.34515,-0.13092003339383412,./data/Normal/Normal-4438.png,Normal,0.5538869791663262
632.8994,172.87802,89.85161,-0.13230911846144833,./data/Normal/Normal-390.png,Normal,0.5396980985512614
-179.33298,169.99364,232.79883,-0.14697884828953822,./data/Normal/Normal-7266.png,Normal,0.38985339138475145
-43.47721,-84.22131,-104.30009,-0.15585042774877378,./data/Normal/Normal-4841.png,Normal,0.2992341883215776
45.291416,335.98178,-60.54621,-0.14560756909299244,./data/Normal/Normal-9751.png,Normal,0.40386039301722015
-163.43408,180.43321,-88.8653,-0.1356715752135263,./data/Normal/Normal-7521.png,Normal,0.505352111728082
-174.7353,164.16367,-165.37312,-0.14925421967026892,./data/Normal/Normal-2291.png,Normal,0.36661149380134905
-259.98273,289.6064,-63.84683,-0.13510170691636686,./data/Normal/Normal-3368.png,Normal,0.5111730606557047
-204.28673,33.62304,116.980644,-0.1557067277243076,./data/Normal/Normal-8571.png,Normal,0.3007020195862491
549.14874,140.13972,81.94229,-0.15101883389200776,./data/Normal/Normal-1208.png,Normal,0.3485867513952549
-122.668755,75.62852,-16.238995,-0.1618576433998346,./data/Normal/Normal-3814.png,Normal,0.2378731761783505
-74.5263,90.57595,-48.44349,-0.14555603125460365,./data/Normal/Normal-5756.png,Normal,0.4043868289088053
658.89813,101.45511,121.269135,-0.1262967024561809,./data/Normal/Normal-740.png,Normal,0.6011122299790548
-284.98544,-35.120724,-35.91736,-0.16308551745398375,./data/Normal/Normal-8877.png,Normal,0.225330993722541
-98.292404,26.508621,-1.9377686,-0.16624929157330653,./data/Normal/Normal-8154.png,Normal,0.19301446083431173
-169.3696,-249.35014,128.74886,-0.16507700171241235,./data/Normal/Normal-9629.png,Normal,0.20498887569937607
-106.67017,372.87543,-140.97893,-0.16184119827837284,./data/Normal/Normal-9541.png,Normal,0.23804115571434964
-47.053333,-58.124256,209.89995,-0.1598985318576963,./data/Normal/Normal-10112.png,Normal,0.2578846214318359
-149.1325,87.53718,154.39244,-0.1517237876309107,./data/Normal/Normal-3764.png,Normal,0.34138596529968696
-270.36737,291.54666,-19.951864,-0.14613614051243834,./data/Normal/Normal-6987.png,Normal,0.3984612731635064
-185.00352,-111.93784,-170.25723,-0.16979052779331522,./data/Normal/Normal-7203.png,Normal,0.15684232197333775
-91.932144,301.8802,-3.1185994,-0.14918472961707918,./data/Normal/Normal-9716.png,Normal,0.3673213035110864
498.24423,64.82469,55.457836,-0.144293940568401,./data/Normal/Normal-790.png,Normal,0.41727851890635986
-72.728836,286.49524,-77.0907,-0.14509775581893575,./data/Normal/Normal-4162.png,Normal,0.4090679068334832
-286.301,99.769104,-175.3236,-0.1632217529970505,./data/Normal/Normal-1679.png,Normal,0.22393940878568572
-127.86901,370.9097,-34.110954,-0.12488790608661765,./data/Normal/Normal-2102.png,Normal,0.615502452698101
-69.9682,296.94354,-165.66429,-0.1378088944715516,./data/Normal/Normal-2270.png,Normal,0.4835203546273554
-10.91274,294.14008,-243.30643,-0.1521853800076805,./data/Normal/Normal-1898.png,Normal,0.33667100631012736
46.372417,70.261734,46.044273,-0.15868728170540175,./data/Normal/Normal-9235.png,Normal,0.2702569981901611
38.4305,350.10428,142.65652,-0.15136639954076325,./data/Normal/Normal-5327.png,Normal,0.34503652426297476
-173.33138,-120.009445,-56.70388,-0.17308904377570644,./data/Normal/Normal-3311.png,Normal,0.12314946141914832
-209.15295,279.86093,-56.034157,-0.13881905361865265,./data/Normal/Normal-2941.png,Normal,0.4732020322476828
-276.4706,166.20856,120.45523,-0.15463006167569693,./data/Normal/Normal-3335.png,Normal,0.31169968011993304
-97.46463,50.451622,46.651566,-0.16513272823038155,./data/Normal/Normal-4051.png,Normal,0.20441965432554307
-55.149162,105.355675,116.06669,-0.1535258011616507,./data/Normal/Normal-1826.png,Normal,0.3229792057350507
-67.19134,22.797504,10.810438,-0.14835356976047714,./data/Normal/Normal-9772.png,Normal,0.3758112284640742
-143.77815,444.83652,111.1919,-0.14166849346098942,./data/Normal/Normal-8498.png,Normal,0.44409628294165526
630.6608,181.06584,91.13371,-0.10670242203279634,./data/Normal/Normal-970.png,Normal,0.8012590115890635
-75.64421,-8.465343,-70.044205,-0.1595815650614537,./data/Normal/Normal-6686.png,Normal,0.2611222950169031
556.3324,40.24182,-18.522995,-0.11341884898198085,./data/Normal/Normal-1030.png,Normal,0.7326537242934044
-245.27945,142.7667,-70.60765,-0.15903099042530555,./data/Normal/Normal-4409.png,Normal,0.2667461678553077
-179.03839,126.09286,91.28461,-0.14503999716366783,./data/Normal/Normal-6441.png,Normal,0.4096578855779029
-120.40907,21.472754,-104.60522,-0.16931306534424995,./data/Normal/Normal-1599.png,Normal,0.16171938662971566
-206.83858,309.04608,-38.451256,-0.15511627675521455,./data/Normal/Normal-5678.png,Normal,0.30673321127121894
-152.09476,-63.08223,-50.57947,-0.14519139700732586,./data/Normal/Normal-4706.png,Normal,0.4081114041154732
707.4851,101.58342,37.61577,-0.16119895848727034,./data/Normal/Normal-747.png,Normal,0.24460134697596103
630.23486,68.5444,109.051155,-0.12991478393959738,./data/Normal/Normal-990.png,Normal,0.5641551512366098
-65.82255,46.465885,205.76968,-0.14349046677968452,./data/Normal/Normal-9217.png,Normal,0.42548564309999365
-155.73679,-247.76074,-84.21387,-0.18419489013917184,./data/Normal/Normal-9068.png,Normal,0.009708224554433213
-163.50941,31.930988,289.9237,-0.13002602178366807,./data/Normal/Normal-8496.png,Normal,0.5630189065773054
-203.19696,-78.16617,110.18305,-0.15613571624187988,./data/Normal/Normal-3714.png,Normal,0.296320094387441
530.54956,216.4965,19.71301,-0.11689563104298234,./data/Normal/Normal-597.png,Normal,0.6971399557429457
13.9523325,18.39095,-196.28181,-0.15932582722310812,./data/Normal/Normal-2264.png,Normal,0.26373454227348947
670.8603,118.30328,391.24762,-0.14499651586989226,./data/Normal/Normal-140.png,Normal,0.41010202748163077
665.5366,121.32844,92.74643,-0.14741930886542587,./data/Normal/Normal-172.png,Normal,0.3853542842583273
-269.28964,330.4513,45.37123,-0.15137331066610304,./data/Normal/Normal-3580.png,Normal,0.34496593021898975
-29.193996,-24.188402,-35.313175,-0.1615518019056602,./data/Normal/Normal-8918.png,Normal,0.24099720979525982
541.2638,133.22258,-67.55919,-0.11186240445186185,./data/Normal/Normal-706.png,Normal,0.7485521067155546
-172.52214,125.74126,187.96516,-0.15884731027103605,./data/Normal/Normal-9095.png,Normal,0.26862237820487467
-160.2882,368.29874,221.90642,-0.15961930399257396,./data/Normal/Normal-7207.png,Normal,0.2607368087708195
-166.152,151.43141,57.12903,-0.15322250905303875,./data/Normal/Normal-8150.png,Normal,0.3260771985224741
505.29974,113.06138,131.35307,-0.12553411162743133,./data/Normal/Normal-880.png,Normal,0.6089017530828164
-88.73312,269.31638,-121.26401,-0.1524933809919496,./data/Normal/Normal-7025.png,Normal,0.33352491447096994
575.4973,-15.556438,-96.75841,-0.1411750703669195,./data/Normal/Normal-656.png,Normal,0.4491363784244312
565.3306,23.513042,108.299644,-0.14323639998137783,./data/Normal/Normal-216.png,Normal,0.42808082143246035
-175.07889,380.10562,148.28996,-0.1430775369227385,./data/Normal/Normal-6521.png,Normal,0.4297035362868133
-129.97585,275.95187,27.475586,-0.11614857806345469,./data/Normal/Normal-5721.png,Normal,0.7047707666895006
630.8416,181.59404,210.12224,-0.14359504443701598,./data/Normal/Normal-155.png,Normal,0.4244174292594779
-215.41699,190.29785,-96.68419,-0.15136058086436815,./data/Normal/Normal-7903.png,Normal,0.3450959594312251
-142.57812,-8.346671,13.018265,-0.16628944140931773,./data/Normal/Normal-6014.png,Normal,0.19260434827665843
-92.40135,260.06232,-159.21829,-0.14760535253301438,./data/Normal/Normal-6007.png,Normal,0.3834539316808311
-153.47525,29.096718,50.965965,-0.15393761789793625,./data/Normal/Normal-7255.png,Normal,0.31877268257626595
-146.15979,-43.315315,-90.84605,-0.16348796614768335,./data/Normal/Normal-9174.png,Normal,0.22122016091487143
-330.42218,28.189306,48.023407,-0.15479375310390614,./data/Normal/Normal-7362.png,Normal,0.31002764563714996
-50.499573,409.13345,109.788414,-0.14319041796682197,./data/Normal/Normal-3233.png,Normal,0.42855050707676273
-219.83939,285.9484,-6.4341464,-0.1280538847462071,./data/Normal/Normal-5361.png,Normal,0.5831634014203331
530.4658,300.38068,99.57061,-0.13698159362892603,./data/Normal/Normal-1057.png,Normal,0.49197086148430236
-59.05628,226.83528,-46.025276,-0.13734776139051708,./data/Normal/Normal-5292.png,Normal,0.4882306221170877
-161.2322,-22.357046,140.81955,-0.17576085778184652,./data/Normal/Normal-1917.png,Normal,0.09585808032044338
538.10956,68.86611,65.31836,-0.14241857216828363,./data/Normal/Normal-229.png,Normal,0.4364345655437576
659.1886,149.75835,123.154724,-0.13817913487220207,./data/Normal/Normal-81.png,Normal,0.47973851507974147
-204.8919,166.97562,-210.65472,-0.13534758334275537,./data/Normal/Normal-3668.png,Normal,0.5086615432969605
-126.27289,-24.37805,-119.06082,-0.17152994626282736,./data/Normal/Normal-2540.png,Normal,0.13907494286966932
564.74194,0.88311183,43.263836,-0.15729430854038073,./data/Normal/Normal-976.png,Normal,0.28448559397545636
-70.9161,323.24808,-167.56888,-0.14849869415457406,./data/Normal/Normal-9483.png,Normal,0.37432884790280924
-136.96103,99.79297,-73.27239,-0.16978014001907465,./data/Normal/Normal-9361.png,Normal,0.1569484284257012
-124.29109,480.51743,61.089363,-0.14884810805471538,./data/Normal/Normal-3231.png,Normal,0.3707597417120239
-98.270195,205.57143,-142.20071,-0.1442841548512373,./data/Normal/Normal-6083.png,Normal,0.4173784756158557
-122.654854,402.10422,-111.665436,-0.15407624997390434,./data/Normal/Normal-9686.png,Normal,0.31735661813126526
-158.14362,362.43045,-78.93331,-0.14068748643205992,./data/Normal/Normal-10167.png,Normal,0.4541168295161909
-177.24353,-36.58548,114.9996,-0.14506840432633344,./data/Normal/Normal-4560.png,Normal,0.40936771915896114
-67.459015,-23.759119,-99.24473,-0.14921436410450234,./data/Normal/Normal-7890.png,Normal,0.3670186005205071
-299.14658,137.08647,113.69579,-0.163720924909188,./data/Normal/Normal-9147.png,Normal,0.21884059170612608
-165.38803,177.07811,-96.07596,-0.15949230896446964,./data/Normal/Normal-8527.png,Normal,0.262034005994006
-47.49272,456.656,314.90778,-0.14006280191042642,./data/Normal/Normal-5997.png,Normal,0.46049770157808706
-225.8022,342.7521,-79.91093,-0.15777297042354116,./data/Normal/Normal-8486.png,Normal,0.27959627763804135
-72.185814,35.270054,-37.837563,-0.17444605904667165,./data/Normal/Normal-2695.png,Normal,0.10928815938556201
-151.64392,125.83189,230.89285,-0.12167839785828422,./data/Normal/Normal-4905.png,Normal,0.6482861389867358
533.9111,-91.821075,18.603077,-0.14074091992875476,./data/Normal/Normal-911.png,Normal,0.45357103032568435
377.28156,-41.421074,127.65834,-0.14274838775398968,./data/Normal/Normal-362.png,Normal,0.43306564734020336
-188.09778,632.66064,111.45849,-0.12965020233274893,./data/Normal/Normal-2273.png,Normal,0.5668577336198201
-217.47919,129.06679,53.076023,-0.14603547823484636,./data/Normal/Normal-4935.png,Normal,0.39948949315700627
-242.60112,168.31567,-228.34097,-0.13823988082517313,./data/Normal/Normal-4566.png,Normal,0.47911802242983115
-231.41356,29.512339,229.54291,-0.1505755688760007,./data/Normal/Normal-4462.png,Normal,0.353114504619009
-211.8555,-179.40346,165.50098,-0.17476164529027532,./data/Normal/Normal-9866.png,Normal,0.10606458752617975
554.6695,46.67446,338.36774,-0.1377548614667341,./data/Normal/Normal-1357.png,Normal,0.4840722775243061
641.4775,65.18839,179.00595,-0.14750479438706915,./data/Normal/Normal-1261.png,Normal,0.3844810880162884
-188.83742,19.863476,-30.247107,-0.15841891790394086,./data/Normal/Normal-5780.png,Normal,0.2729982139940812
-186.3934,410.79282,-16.671305,-0.1414228410719523,./data/Normal/Normal-8408.png,Normal,0.4466055118593915
-62.02667,-85.58113,-19.363955,-0.16875265930974626,./data/Normal/Normal-5754.png,Normal,0.16744368279049127
-156.15419,-125.6571,57.146038,-0.15769895011328616,./data/Normal/Normal-3503.png,Normal,0.2803523618907517
-302.46674,113.24542,-183.24438,-0.15672120652433663,./data/Normal/Normal-7356.png,Normal,0.2903395738903575
504.76602,63.097095,35.58585,-0.13066683486256903,./data/Normal/Normal-220.png,Normal,0.556473288540597
-240.39018,158.25583,167.50719,-0.1470224105333332,./data/Normal/Normal-5982.png,Normal,0.38940842261290154
-152.6924,14.360436,87.58027,-0.17708540696894393,./data/Normal/Normal-5321.png,Normal,0.08232840476444223
-65.87777,331.69183,-80.63357,-0.1418585977842451,./data/Normal/Normal-7525.png,Normal,0.4421544525887344
465.17798,29.78948,239.72429,-0.10438665443913209,./data/Normal/Normal-526.png,Normal,0.8249135383598197
-318.03696,108.76033,-31.952135,-0.1495756359837656,./data/Normal/Normal-3243.png,Normal,0.363328370394248
-202.01138,388.81818,39.93236,-0.14724678321668982,./data/Normal/Normal-3411.png,Normal,0.38711655633944375
-293.20187,265.94867,-154.11562,-0.13926505546228723,./data/Normal/Normal-6883.png,Normal,0.4686463235578624
36.89884,151.50124,-227.16891,-0.1427730605896792,./data/Normal/Normal-5002.png,Normal,0.4328136253955467
-156.32408,181.8665,-151.42928,-0.14935558284390504,./data/Normal/Normal-9682.png,Normal,0.3655761144692846
653.5928,45.16579,114.747925,-0.1615958247836637,./data/Normal/Normal-326.png,Normal,0.24054753585167926
-9.462212,39.126812,-99.86725,-0.16103842757192122,./data/Normal/Normal-8701.png,Normal,0.24624109823815543
-144.78453,-111.3433,107.95922,-0.1546203060716267,./data/Normal/Normal-3662.png,Normal,0.3117993292376924
-219.78827,62.64095,106.70158,-0.1441750493482873,./data/Normal/Normal-6427.png,Normal,0.41849293936749854
-94.38491,17.137028,-60.84388,-0.16314813179541543,./data/Normal/Normal-2515.png,Normal,0.2246914163229431
69.44805,431.2039,-230.84676,-0.15579933229967402,./data/Normal/Normal-5882.png,Normal,0.299756105405097
-251.01598,304.39923,-210.5414,-0.1505499917189541,./data/Normal/Normal-4290.png,Normal,0.3533757638005149
-205.87494,129.8181,112.17638,-0.17051057768203265,./data/Normal/Normal-2766.png,Normal,0.1494873354817978
-56.810753,104.239204,176.07846,-0.13596047331465383,./data/Normal/Normal-4679.png,Normal,0.5024011472678147
550.991,6.47013,23.73355,-0.15437119222660217,./data/Normal/Normal-673.png,Normal,0.31434391537501477
-238.44904,181.03343,-112.74084,-0.14548093438220439,./data/Normal/Normal-9118.png,Normal,0.4051539097607131
-125.3577,260.5645,-62.357628,-0.13543662974694148,./data/Normal/Normal-5121.png,Normal,0.5077519742376893
-226.65387,-38.079144,0.8618444,-0.15260882509615897,./data/Normal/Normal-6625.png,Normal,0.332345704751904
669.5779,169.52219,48.757786,-0.132177507371478,./data/Normal/Normal-1310.png,Normal,0.5410424467749559
-140.22905,71.97147,-164.66649,-0.15595122846722376,./data/Normal/Normal-4983.png,Normal,0.29820455421683845
554.9521,91.669174,285.21533,-0.14982385112420593,./data/Normal/Normal-1238.png,Normal,0.36079296412096035
18.654184,-113.38555,-75.17679,-0.14760536034241933,./data/Normal/Normal-2437.png,Normal,0.3834538519112639
-180.99117,507.4846,-100.97974,-0.13817728542317775,./data/Normal/Normal-6477.png,Normal,0.4797574063715863
-129.11198,59.50334,76.747154,-0.15839180956040116,./data/Normal/Normal-7380.png,Normal,0.2732751135584956
-341.18857,117.69272,118.20473,-0.13564369954054295,./data/Normal/Normal-1498.png,Normal,0.5056368492184249
-207.74208,391.6023,-78.93828,-0.1492687900372754,./data/Normal/Normal-8190.png,Normal,0.3664626640408164
-141.95032,65.83177,64.17379,-0.15634446629191667,./data/Normal/Normal-3820.png,Normal,0.29418780630270336
464.73276,126.45458,251.60732,-0.1448721903834509,./data/Normal/Normal-1347.png,Normal,0.4113719565346845
-58.643944,50.287224,92.73093,-0.15980125992127153,./data/Normal/Normal-7700.png,Normal,0.2588782106117252
-138.43634,385.8944,57.463615,-0.13156623788497745,./data/Normal/Normal-5057.png,Normal,0.5472862902729532
740.568,262.56552,220.39828,-0.11743524983572207,./data/Normal/Normal-577.png,Normal,0.6916279919285339
-277.61252,203.15535,17.740583,-0.15488313554467753,./data/Normal/Normal-1459.png,Normal,0.30911464411495626
-192.354,-96.64164,171.88698,-0.16469885210073282,./data/Normal/Normal-9752.png,Normal,0.20885150428840082
487.22208,-21.29695,155.85411,-0.15280066761490652,./data/Normal/Normal-232.png,Normal,0.3303861195120472
-208.30418,37.715683,124.61697,-0.1648429352000213,./data/Normal/Normal-5526.png,Normal,0.20737976008632392
-277.54156,302.42123,94.2066,-0.15333897499580312,./data/Normal/Normal-7008.png,Normal,0.324887551181118
-196.97159,-94.09153,-78.5269,-0.1557359425114907,./data/Normal/Normal-9828.png,Normal,0.30040360364528196
-43.712166,109.45491,289.8934,-0.1484218839949183,./data/Normal/Normal-8239.png,Normal,0.37511342921520624
-213.24149,79.89433,-67.83627,-0.11059353623314672,./data/Normal/Normal-9902.png,Normal,0.761513026166313
-231.65082,270.166,179.02351,-0.13044026931511782,./data/Normal/Normal-9903.png,Normal,0.5587875539367353
593.08875,62.676685,51.55267,-0.13799613070497968,./data/Normal/Normal-1363.png,Normal,0.48160782052497064
-281.39102,353.60434,229.73676,-0.13662179907785826,./data/Normal/Normal-4187.png,Normal,0.4956460013659941
-143.09071,22.21087,-167.93945,-0.1660461090364126,./data/Normal/Normal-3103.png,Normal,0.19508987927071147
-239.27148,3.6197057,112.40392,-0.1673085283309893,./data/Normal/Normal-8033.png,Normal,0.1821948326860785
-127.39683,72.46772,-151.92932,-0.13599677359904866,./data/Normal/Normal-8807.png,Normal,0.50203035615244
564.97656,-30.145199,88.575516,-0.14792189303605763,./data/Normal/Normal-1160.png,Normal,0.38022061248949657
-96.51527,293.87576,-46.653725,-0.13342354994112143,./data/Normal/Normal-7430.png,Normal,0.5283146810864764
-183.34047,429.23764,-117.925545,-0.12908988871463906,./data/Normal/Normal-8542.png,Normal,0.5725810857886047
-42.52577,48.33695,-57.15166,-0.15093193760922213,./data/Normal/Normal-8043.png,Normal,0.34947435792928516
